# data/reports/report-Feb-12-2015-13h13.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-ts.68.log    | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.4197s    | -
ScalObject-ts.68.log    | Symbolic      | 20    | 1.7 ± 0.5   | 0.4022s    | -
ScalObject-ts.68.log    | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.1962s    | -
ScalObject-ts.68.log    | Saturate      | 20    | 1.7 ± 0.5   | 0.0059s    | -
ScalObject-ts.68.log    | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0053s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.69.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.6232s    | -
ScalObject-ts.69.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.7696s    | -
ScalObject-ts.69.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.2131s    | -
ScalObject-ts.69.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.9397s    | -
ScalObject-ts.69.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.2075s    | -
ScalObject-ts.69.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 1.0091s    | -
ScalObject-ts.69.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2339s    | -
ScalObject-ts.69.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.3322s    | -
ScalObject-ts.69.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0526s    | -
ScalObject-ts.69.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.0063s    | -
ScalObject-ts.69.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.005s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.70.log    | Enumerate+C   | 20    | 1.9 ± 0.7   | 2.7095s    | -
ScalObject-ts.70.log    | Counting(4)   | 20    | 1.9 ± 0.7   | 1.0388s    | -
ScalObject-ts.70.log    | Counting(4)+R | 20    | 1.9 ± 0.7   | 0.5225s    | -
ScalObject-ts.70.log    | Counting(2)   | 20    | 1.9 ± 0.7   | 1.0592s    | -
ScalObject-ts.70.log    | Counting(2)+R | 20    | 1.9 ± 0.7   | 0.5476s    | -
ScalObject-ts.70.log    | Counting(0)   | 20    | 1.9 ± 0.7   | 1.1559s    | -
ScalObject-ts.70.log    | Counting(0)+R | 20    | 1.9 ± 0.7   | 0.5692s    | -
ScalObject-ts.70.log    | Symbolic      | 20    | 1.9 ± 0.7   | 0.538s     | -
ScalObject-ts.70.log    | Symbolic+R    | 20    | 1.9 ± 0.7   | 0.3143s    | -
ScalObject-ts.70.log    | Saturate      | 20    | 1.9 ± 0.7   | 0.0055s    | -
ScalObject-ts.70.log    | Saturate+R    | 20    | 1.9 ± 0.7   | 0.0057s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.71.log    | Enumerate+C   | 20    | 1.7 ± 0.5   | 2.7462s    | -
ScalObject-ts.71.log    | Counting(4)   | 20    | 1.7 ± 0.5   | 0.9121s    | -
ScalObject-ts.71.log    | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.4421s    | -
ScalObject-ts.71.log    | Counting(2)   | 20    | 1.7 ± 0.5   | 0.9008s    | -
ScalObject-ts.71.log    | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.4536s    | -
ScalObject-ts.71.log    | Counting(0)   | 20    | 1.7 ± 0.5   | 1.1776s    | -
ScalObject-ts.71.log    | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.4502s    | -
ScalObject-ts.71.log    | Symbolic      | 20    | 1.7 ± 0.5   | 0.5259s    | -
ScalObject-ts.71.log    | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.2227s    | -
ScalObject-ts.71.log    | Saturate      | 20    | 1.7 ± 0.5   | 0.0049s    | -
ScalObject-ts.71.log    | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.72.log    | Enumerate+C   | 20    | 1.8 ± 0.6   | 4.4814s    | -
ScalObject-ts.72.log    | Counting(4)   | 20    | 1.8 ± 0.6   | 0.8444s    | -
ScalObject-ts.72.log    | Counting(4)+R | 20    | 1.8 ± 0.6   | 0.4263s    | -
ScalObject-ts.72.log    | Counting(2)   | 20    | 1.8 ± 0.6   | 1.007s     | -
ScalObject-ts.72.log    | Counting(2)+R | 20    | 1.8 ± 0.6   | 0.5101s    | -
ScalObject-ts.72.log    | Counting(0)   | 20    | 1.8 ± 0.6   | 1.1693s    | -
ScalObject-ts.72.log    | Counting(0)+R | 20    | 1.8 ± 0.6   | 0.3696s    | -
ScalObject-ts.72.log    | Symbolic      | 20    | 1.8 ± 0.6   | 0.5279s    | -
ScalObject-ts.72.log    | Symbolic+R    | 20    | 1.8 ± 0.6   | 0.1812s    | -
ScalObject-ts.72.log    | Saturate      | 20    | 1.8 ± 0.6   | 0.0052s    | -
ScalObject-ts.72.log    | Saturate+R    | 20    | 1.8 ± 0.6   | 0.0052s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.73.log    | Enumerate+C   | 20    | 1.9 ± 0.6   | 4.1645s    | -
ScalObject-ts.73.log    | Counting(4)   | 20    | 1.9 ± 0.6   | 1.0024s    | -
ScalObject-ts.73.log    | Counting(4)+R | 20    | 1.9 ± 0.6   | 0.5003s    | -
ScalObject-ts.73.log    | Counting(2)   | 20    | 1.9 ± 0.6   | 1.1863s    | -
ScalObject-ts.73.log    | Counting(2)+R | 20    | 1.9 ± 0.6   | 0.6382s    | -
ScalObject-ts.73.log    | Counting(0)   | 20    | 1.9 ± 0.6   | 1.2173s    | -
ScalObject-ts.73.log    | Counting(0)+R | 20    | 1.9 ± 0.6   | 0.5728s    | -
ScalObject-ts.73.log    | Symbolic      | 20    | 1.9 ± 0.6   | 0.529s     | -
ScalObject-ts.73.log    | Symbolic+R    | 20    | 1.9 ± 0.6   | 0.3126s    | -
ScalObject-ts.73.log    | Saturate      | 20    | 1.9 ± 0.6   | 0.0044s    | -
ScalObject-ts.73.log    | Saturate+R    | 20    | 1.9 ± 0.6   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.74.log    | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.7108s    | -
ScalObject-ts.74.log    | Counting(4)   | 20    | 1.3 ± 0.5   | 0.6607s    | -
ScalObject-ts.74.log    | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.3473s    | -
ScalObject-ts.74.log    | Counting(2)   | 20    | 1.3 ± 0.5   | 0.9034s    | -
ScalObject-ts.74.log    | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.3885s    | -
ScalObject-ts.74.log    | Counting(0)   | 20    | 1.3 ± 0.5   | 0.9278s    | -
ScalObject-ts.74.log    | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.4951s    | -
ScalObject-ts.74.log    | Symbolic      | 20    | 1.3 ± 0.5   | 0.2734s    | -
ScalObject-ts.74.log    | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.1686s    | -
ScalObject-ts.74.log    | Saturate      | 20    | 1.3 ± 0.5   | 0.0055s    | -
ScalObject-ts.74.log    | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0079s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.75.log    | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.5225s    | -
ScalObject-ts.75.log    | Counting(4)   | 20    | 1.0 ± 0.0   | 0.8388s    | -
ScalObject-ts.75.log    | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1685s    | -
ScalObject-ts.75.log    | Counting(2)   | 20    | 1.0 ± 0.0   | 0.8297s    | -
ScalObject-ts.75.log    | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.2153s    | -
ScalObject-ts.75.log    | Counting(0)   | 20    | 1.0 ± 0.0   | 1.2632s    | -
ScalObject-ts.75.log    | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1713s    | -
ScalObject-ts.75.log    | Symbolic      | 20    | 1.0 ± 0.0   | 0.378s     | -
ScalObject-ts.75.log    | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0341s    | -
ScalObject-ts.75.log    | Saturate      | 20    | 1.0 ± 0.0   | 0.0036s    | -
ScalObject-ts.75.log    | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0035s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.76.log    | Enumerate+C   | 20    | 1.4 ± 0.7   | 1.3664s    | -
ScalObject-ts.76.log    | Counting(4)   | 20    | 1.4 ± 0.7   | 0.8241s    | -
ScalObject-ts.76.log    | Counting(4)+R | 20    | 1.4 ± 0.7   | 0.2771s    | -
ScalObject-ts.76.log    | Counting(2)   | 20    | 1.4 ± 0.7   | 0.882s     | -
ScalObject-ts.76.log    | Counting(2)+R | 20    | 1.4 ± 0.7   | 0.2509s    | -
ScalObject-ts.76.log    | Counting(0)   | 20    | 1.4 ± 0.7   | 1.2315s    | -
ScalObject-ts.76.log    | Counting(0)+R | 20    | 1.4 ± 0.7   | 0.3416s    | -
ScalObject-ts.76.log    | Symbolic      | 20    | 1.4 ± 0.7   | 0.3624s    | -
ScalObject-ts.76.log    | Symbolic+R    | 20    | 1.4 ± 0.7   | 0.1057s    | -
ScalObject-ts.76.log    | Saturate      | 20    | 1.4 ± 0.7   | 0.005s     | -
ScalObject-ts.76.log    | Saturate+R    | 20    | 1.4 ± 0.7   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.77.log    | Enumerate+C   | 20    | 2.0 ± 0.8   | 3.0646s    | -
ScalObject-ts.77.log    | Counting(4)   | 20    | 2.0 ± 0.8   | 1.1297s    | -
ScalObject-ts.77.log    | Counting(4)+R | 20    | 2.0 ± 0.8   | 0.5764s    | -
ScalObject-ts.77.log    | Counting(2)   | 20    | 2.0 ± 0.8   | 1.1029s    | -
ScalObject-ts.77.log    | Counting(2)+R | 20    | 2.0 ± 0.8   | 0.6649s    | -
ScalObject-ts.77.log    | Counting(0)   | 20    | 2.0 ± 0.8   | 1.3621s    | -
ScalObject-ts.77.log    | Counting(0)+R | 20    | 2.0 ± 0.8   | 0.5946s    | -
ScalObject-ts.77.log    | Symbolic      | 20    | 2.0 ± 0.8   | 0.5129s    | -
ScalObject-ts.77.log    | Symbolic+R    | 20    | 2.0 ± 0.8   | 0.2938s    | -
ScalObject-ts.77.log    | Saturate      | 20    | 2.0 ± 0.8   | 0.0048s    | -
ScalObject-ts.77.log    | Saturate+R    | 20    | 2.0 ± 0.8   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.78.log    | Enumerate+C   | 20    | 1.9 ± 0.9   | 1.5669s    | -
ScalObject-ts.78.log    | Counting(4)   | 20    | 1.9 ± 0.9   | 0.7506s    | -
ScalObject-ts.78.log    | Counting(4)+R | 20    | 1.9 ± 0.9   | 0.7504s    | -
ScalObject-ts.78.log    | Counting(2)   | 20    | 1.9 ± 0.9   | 1.1672s    | -
ScalObject-ts.78.log    | Counting(2)+R | 20    | 1.9 ± 0.9   | 1.09s      | -
ScalObject-ts.78.log    | Counting(0)   | 20    | 1.9 ± 0.9   | 0.9989s    | -
ScalObject-ts.78.log    | Counting(0)+R | 20    | 1.9 ± 0.9   | 1.0239s    | -
ScalObject-ts.78.log    | Symbolic      | 20    | 1.9 ± 0.9   | 0.6856s    | -
ScalObject-ts.78.log    | Symbolic+R    | 20    | 1.9 ± 0.9   | 0.6625s    | -
ScalObject-ts.78.log    | Saturate      | 20    | 1.9 ± 0.9   | 0.006s     | -
ScalObject-ts.78.log    | Saturate+R    | 20    | 1.9 ± 0.9   | 0.007s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.79.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.563s     | -
ScalObject-ts.79.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.6475s    | -
ScalObject-ts.79.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.203s     | -
ScalObject-ts.79.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.9116s    | -
ScalObject-ts.79.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1938s    | -
ScalObject-ts.79.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 0.8583s    | -
ScalObject-ts.79.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2082s    | -
ScalObject-ts.79.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.2868s    | -
ScalObject-ts.79.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0554s    | -
ScalObject-ts.79.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.006s     | -
ScalObject-ts.79.log    | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.80.log    | Enumerate+C   | 20    | 1.5 ± 0.5   | 1.541s     | -
ScalObject-ts.80.log    | Counting(4)   | 20    | 1.5 ± 0.5   | 0.7182s    | -
ScalObject-ts.80.log    | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.2314s    | -
ScalObject-ts.80.log    | Counting(2)   | 20    | 1.5 ± 0.5   | 0.7553s    | -
ScalObject-ts.80.log    | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.2484s    | -
ScalObject-ts.80.log    | Counting(0)   | 20    | 1.5 ± 0.5   | 1.2183s    | -
ScalObject-ts.80.log    | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.2667s    | -
ScalObject-ts.80.log    | Symbolic      | 20    | 1.5 ± 0.5   | 0.3788s    | -
ScalObject-ts.80.log    | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.0931s    | -
ScalObject-ts.80.log    | Saturate      | 20    | 1.5 ± 0.5   | 0.0058s    | -
ScalObject-ts.80.log    | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0047s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.81.log    | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.6147s    | -
ScalObject-ts.81.log    | Counting(4)   | 20    | 1.5 ± 0.5   | 0.8134s    | -
ScalObject-ts.81.log    | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.3191s    | -
ScalObject-ts.81.log    | Counting(2)   | 20    | 1.5 ± 0.5   | 1.0065s    | -
ScalObject-ts.81.log    | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.3343s    | -
ScalObject-ts.81.log    | Counting(0)   | 20    | 1.5 ± 0.5   | 1.0572s    | -
ScalObject-ts.81.log    | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.3536s    | -
ScalObject-ts.81.log    | Symbolic      | 20    | 1.5 ± 0.5   | 0.4799s    | -
ScalObject-ts.81.log    | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1525s    | -
ScalObject-ts.81.log    | Saturate      | 20    | 1.5 ± 0.5   | 0.0057s    | -
ScalObject-ts.81.log    | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0053s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.82.log    | Enumerate+C   | 20    | 1.7 ± 0.5   | 0.8003s    | -
ScalObject-ts.82.log    | Counting(4)   | 20    | 1.7 ± 0.5   | 0.9444s    | -
ScalObject-ts.82.log    | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.4129s    | -
ScalObject-ts.82.log    | Counting(2)   | 20    | 1.7 ± 0.5   | 1.2638s    | -
ScalObject-ts.82.log    | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.5246s    | -
ScalObject-ts.82.log    | Counting(0)   | 20    | 1.7 ± 0.5   | 1.0135s    | -
ScalObject-ts.82.log    | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.4911s    | -
ScalObject-ts.82.log    | Symbolic      | 20    | 1.7 ± 0.5   | 0.4011s    | -
ScalObject-ts.82.log    | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.1678s    | -
ScalObject-ts.82.log    | Saturate      | 20    | 1.7 ± 0.5   | 0.0047s    | -
ScalObject-ts.82.log    | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.83.log    | Enumerate+C   | 20    | 2.0 ± 0.8   | 3.0254s    | -
ScalObject-ts.83.log    | Counting(4)   | 20    | 2.0 ± 0.8   | 0.8846s    | -
ScalObject-ts.83.log    | Counting(4)+R | 20    | 2.0 ± 0.8   | 0.4785s    | -
ScalObject-ts.83.log    | Counting(2)   | 20    | 2.0 ± 0.8   | 1.0018s    | -
ScalObject-ts.83.log    | Counting(2)+R | 20    | 2.0 ± 0.8   | 0.4749s    | -
ScalObject-ts.83.log    | Counting(0)   | 20    | 2.0 ± 0.8   | 1.0551s    | -
ScalObject-ts.83.log    | Counting(0)+R | 20    | 2.0 ± 0.8   | 0.4656s    | -
ScalObject-ts.83.log    | Symbolic      | 20    | 2.0 ± 0.8   | 0.5042s    | -
ScalObject-ts.83.log    | Symbolic+R    | 20    | 2.0 ± 0.8   | 0.2707s    | -
ScalObject-ts.83.log    | Saturate      | 20    | 2.0 ± 0.8   | 0.004s     | -
ScalObject-ts.83.log    | Saturate+R    | 20    | 2.0 ± 0.8   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.84.log    | Enumerate+C   | 15    | 1.7 ± 0.7   | 0.7954s    | -
ScalObject-ts.84.log    | Counting(4)   | 15    | 1.7 ± 0.7   | 0.368s     | -
ScalObject-ts.84.log    | Counting(4)+R | 15    | 1.7 ± 0.7   | 0.2293s    | -
ScalObject-ts.84.log    | Counting(2)   | 15    | 1.7 ± 0.7   | 0.4145s    | -
ScalObject-ts.84.log    | Counting(2)+R | 15    | 1.7 ± 0.7   | 0.2311s    | -
ScalObject-ts.84.log    | Counting(0)   | 15    | 1.7 ± 0.7   | 0.386s     | -
ScalObject-ts.84.log    | Counting(0)+R | 15    | 1.7 ± 0.7   | 0.233s     | -
ScalObject-ts.84.log    | Symbolic      | 15    | 1.7 ± 0.7   | 0.2001s    | -
ScalObject-ts.84.log    | Symbolic+R    | 15    | 1.7 ± 0.7   | 0.1301s    | -
ScalObject-ts.84.log    | Saturate      | 15    | 1.7 ± 0.7   | 0.0042s    | -
ScalObject-ts.84.log    | Saturate+R    | 15    | 1.7 ± 0.7   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.85.log    | Enumerate+C   | 20*   | 2.4 ± 0.7   | 10.0038s*  | -
ScalObject-ts.85.log    | Counting(4)   | 20    | 2.4 ± 0.7   | 1.2958s    | -
ScalObject-ts.85.log    | Counting(4)+R | 20    | 2.4 ± 0.7   | 1.3161s    | -
ScalObject-ts.85.log    | Counting(2)   | 20    | 2.4 ± 0.7   | 1.2289s    | -
ScalObject-ts.85.log    | Counting(2)+R | 20    | 2.4 ± 0.7   | 1.2363s    | -
ScalObject-ts.85.log    | Counting(0)   | 20    | 2.4 ± 0.7   | 1.0874s    | -
ScalObject-ts.85.log    | Counting(0)+R | 20    | 2.4 ± 0.7   | 1.105s     | -
ScalObject-ts.85.log    | Symbolic      | 20    | 2.4 ± 0.7   | 0.9092s    | -
ScalObject-ts.85.log    | Symbolic+R    | 20    | 2.4 ± 0.7   | 0.9116s    | -
ScalObject-ts.85.log    | Saturate      | 20    | 2.4 ± 0.7   | 0.0048s    | -
ScalObject-ts.85.log    | Saturate+R    | 20    | 2.4 ± 0.7   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.86.log    | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.4398s    | -
ScalObject-ts.86.log    | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6964s    | -
ScalObject-ts.86.log    | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2522s    | -
ScalObject-ts.86.log    | Counting(2)   | 20    | 1.2 ± 0.4   | 0.781s     | -
ScalObject-ts.86.log    | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2737s    | -
ScalObject-ts.86.log    | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9374s    | -
ScalObject-ts.86.log    | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.3177s    | -
ScalObject-ts.86.log    | Symbolic      | 20    | 1.2 ± 0.4   | 0.2703s    | -
ScalObject-ts.86.log    | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0962s    | -
ScalObject-ts.86.log    | Saturate      | 20    | 1.2 ± 0.4   | 0.0059s    | -
ScalObject-ts.86.log    | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0062s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.87.log    | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.4394s    | -
ScalObject-ts.87.log    | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6946s    | -
ScalObject-ts.87.log    | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1896s    | -
ScalObject-ts.87.log    | Counting(2)   | 20    | 1.2 ± 0.4   | 0.976s     | -
ScalObject-ts.87.log    | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2009s    | -
ScalObject-ts.87.log    | Counting(0)   | 20    | 1.2 ± 0.4   | 1.0795s    | -
ScalObject-ts.87.log    | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2331s    | -
ScalObject-ts.87.log    | Symbolic      | 20    | 1.2 ± 0.4   | 0.2968s    | -
ScalObject-ts.87.log    | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.056s     | -
ScalObject-ts.87.log    | Saturate      | 20    | 1.2 ± 0.4   | 0.0043s    | -
ScalObject-ts.87.log    | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.88.log    | Enumerate+C   | 20    | 1.8 ± 0.6   | 1.9079s    | -
ScalObject-ts.88.log    | Counting(4)   | 20    | 1.8 ± 0.6   | 0.9763s    | -
ScalObject-ts.88.log    | Counting(4)+R | 20    | 1.8 ± 0.6   | 0.6792s    | -
ScalObject-ts.88.log    | Counting(2)   | 20    | 1.8 ± 0.6   | 1.0594s    | -
ScalObject-ts.88.log    | Counting(2)+R | 20    | 1.8 ± 0.6   | 0.7151s    | -
ScalObject-ts.88.log    | Counting(0)   | 20    | 1.8 ± 0.6   | 1.2561s    | -
ScalObject-ts.88.log    | Counting(0)+R | 20    | 1.8 ± 0.6   | 0.6314s    | -
ScalObject-ts.88.log    | Symbolic      | 20    | 1.8 ± 0.6   | 0.5468s    | -
ScalObject-ts.88.log    | Symbolic+R    | 20    | 1.8 ± 0.6   | 0.2919s    | -
ScalObject-ts.88.log    | Saturate      | 20    | 1.8 ± 0.6   | 0.0052s    | -
ScalObject-ts.88.log    | Saturate+R    | 20    | 1.8 ± 0.6   | 0.0059s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.89.log    | Enumerate+C   | 20    | 1.8 ± 0.4   | 0.4151s    | -
ScalObject-ts.89.log    | Counting(4)   | 20    | 1.8 ± 0.4   | 0.7948s    | -
ScalObject-ts.89.log    | Counting(4)+R | 20    | 1.8 ± 0.4   | 0.5156s    | -
ScalObject-ts.89.log    | Counting(2)   | 20    | 1.8 ± 0.4   | 0.8941s    | -
ScalObject-ts.89.log    | Counting(2)+R | 20    | 1.8 ± 0.4   | 0.7045s    | -
ScalObject-ts.89.log    | Counting(0)   | 20    | 1.8 ± 0.4   | 1.0593s    | -
ScalObject-ts.89.log    | Counting(0)+R | 20    | 1.8 ± 0.4   | 0.7354s    | -
ScalObject-ts.89.log    | Symbolic      | 20    | 1.8 ± 0.4   | 0.3301s    | -
ScalObject-ts.89.log    | Symbolic+R    | 20    | 1.8 ± 0.4   | 0.2364s    | -
ScalObject-ts.89.log    | Saturate      | 20    | 1.8 ± 0.4   | 0.0062s    | -
ScalObject-ts.89.log    | Saturate+R    | 20    | 1.8 ± 0.4   | 0.0076s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.90.log    | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.4532s    | -
ScalObject-ts.90.log    | Counting(4)   | 20    | 1.1 ± 0.3   | 0.6448s    | -
ScalObject-ts.90.log    | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1949s    | -
ScalObject-ts.90.log    | Counting(2)   | 20    | 1.1 ± 0.3   | 0.7538s    | -
ScalObject-ts.90.log    | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1967s    | -
ScalObject-ts.90.log    | Counting(0)   | 20    | 1.1 ± 0.3   | 0.9965s    | -
ScalObject-ts.90.log    | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.1954s    | -
ScalObject-ts.90.log    | Symbolic      | 20    | 1.1 ± 0.3   | 0.277s     | -
ScalObject-ts.90.log    | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0551s    | -
ScalObject-ts.90.log    | Saturate      | 20    | 1.1 ± 0.3   | 0.0042s    | -
