# data/reports/report-Feb-12-2015-17h03.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-lbq.37.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.154s     | -
ScalObject-lbq.37.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.3309s    | -
ScalObject-lbq.37.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1576s    | -
ScalObject-lbq.37.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1772s    | -
ScalObject-lbq.37.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0241s    | -
ScalObject-lbq.37.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0034s    | -
ScalObject-lbq.37.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0035s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.38.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.323s     | -
ScalObject-lbq.38.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5587s    | -
ScalObject-lbq.38.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1555s    | -
ScalObject-lbq.38.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7943s    | -
ScalObject-lbq.38.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1573s    | -
ScalObject-lbq.38.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.3391s    | -
ScalObject-lbq.38.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1697s    | -
ScalObject-lbq.38.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1899s    | -
ScalObject-lbq.38.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0302s    | -
ScalObject-lbq.38.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0041s    | -
ScalObject-lbq.38.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.39.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.9713s    | -
ScalObject-lbq.39.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.6776s    | -
ScalObject-lbq.39.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2101s    | -
ScalObject-lbq.39.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.8344s    | -
ScalObject-lbq.39.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2138s    | -
ScalObject-lbq.39.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.1614s    | -
ScalObject-lbq.39.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.2264s    | -
ScalObject-lbq.39.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.3402s    | -
ScalObject-lbq.39.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0696s    | -
ScalObject-lbq.39.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0045s    | -
ScalObject-lbq.39.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.40.log   | Enumerate+C   | 20    | 1.7 ± 0.5   | 1.3738s    | -
ScalObject-lbq.40.log   | Counting(4)   | 20    | 1.7 ± 0.5   | 0.8057s    | -
ScalObject-lbq.40.log   | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.4285s    | -
ScalObject-lbq.40.log   | Counting(2)   | 20    | 1.7 ± 0.5   | 0.955s     | -
ScalObject-lbq.40.log   | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.5165s    | -
ScalObject-lbq.40.log   | Counting(0)   | 20    | 1.7 ± 0.5   | 1.3354s    | -
ScalObject-lbq.40.log   | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.6254s    | -
ScalObject-lbq.40.log   | Symbolic      | 20    | 1.7 ± 0.5   | 0.3708s    | -
ScalObject-lbq.40.log   | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.183s     | -
ScalObject-lbq.40.log   | Saturate      | 20    | 1.7 ± 0.5   | 0.0041s    | -
ScalObject-lbq.40.log   | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.41.log   | Enumerate+C   | 13    | 2.0 ± 1.2   | 0.1033s    | -
ScalObject-lbq.41.log   | Counting(4)   | 13    | 2.0 ± 1.2   | 0.2039s    | -
ScalObject-lbq.41.log   | Counting(4)+R | 13    | 2.0 ± 1.2   | 0.098s     | -
ScalObject-lbq.41.log   | Counting(2)   | 13    | 2.0 ± 1.2   | 0.2056s    | -
ScalObject-lbq.41.log   | Counting(2)+R | 13    | 2.0 ± 1.2   | 0.0942s    | -
ScalObject-lbq.41.log   | Counting(0)   | 13    | 2.0 ± 1.2   | 0.2361s    | -
ScalObject-lbq.41.log   | Counting(0)+R | 13    | 2.0 ± 1.2   | 0.1008s    | -
ScalObject-lbq.41.log   | Symbolic      | 13    | 2.0 ± 1.2   | 0.1191s    | -
ScalObject-lbq.41.log   | Symbolic+R    | 13    | 2.0 ± 1.2   | 0.0246s    | -
ScalObject-lbq.41.log   | Saturate      | 13    | 2.0 ± 1.2   | 0.0031s    | -
ScalObject-lbq.41.log   | Saturate+R    | 13    | 2.0 ± 1.2   | 0.0031s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.42.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.2953s    | -
ScalObject-lbq.42.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5693s    | -
ScalObject-lbq.42.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.225s     | -
ScalObject-lbq.42.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7254s    | -
ScalObject-lbq.42.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.238s     | -
ScalObject-lbq.42.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.8837s    | -
ScalObject-lbq.42.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2702s    | -
ScalObject-lbq.42.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2101s    | -
ScalObject-lbq.42.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0767s    | -
ScalObject-lbq.42.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.006s     | -
ScalObject-lbq.42.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0055s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.43.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.6469s    | -
ScalObject-lbq.43.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.6308s    | -
ScalObject-lbq.43.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.2106s    | -
ScalObject-lbq.43.log   | Counting(2)   | 20    | 1.3 ± 0.5   | 0.8767s    | -
ScalObject-lbq.43.log   | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.2035s    | -
ScalObject-lbq.43.log   | Counting(0)   | 20    | 1.3 ± 0.5   | 1.2697s    | -
ScalObject-lbq.43.log   | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.1885s    | -
ScalObject-lbq.43.log   | Symbolic      | 20    | 1.3 ± 0.5   | 0.3203s    | -
ScalObject-lbq.43.log   | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.0644s    | -
ScalObject-lbq.43.log   | Saturate      | 20    | 1.3 ± 0.5   | 0.0045s    | -
ScalObject-lbq.43.log   | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.44.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3028s    | -
ScalObject-lbq.44.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5667s    | -
ScalObject-lbq.44.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1841s    | -
ScalObject-lbq.44.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.6787s    | -
ScalObject-lbq.44.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1939s    | -
ScalObject-lbq.44.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9901s    | -
ScalObject-lbq.44.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.2139s    | -
ScalObject-lbq.44.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1678s    | -
ScalObject-lbq.44.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0472s    | -
ScalObject-lbq.44.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0059s    | -
ScalObject-lbq.44.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.005s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.45.log   | Enumerate+C   | 20    | 1.1 ± 0.3   | 0.3149s    | -
ScalObject-lbq.45.log   | Counting(4)   | 20    | 1.1 ± 0.3   | 0.5334s    | -
ScalObject-lbq.45.log   | Counting(4)+R | 20    | 1.1 ± 0.3   | 0.1776s    | -
ScalObject-lbq.45.log   | Counting(2)   | 20    | 1.1 ± 0.3   | 0.7456s    | -
ScalObject-lbq.45.log   | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.1812s    | -
ScalObject-lbq.45.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 1.0537s    | -
ScalObject-lbq.45.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.191s     | -
ScalObject-lbq.45.log   | Symbolic      | 20    | 1.1 ± 0.3   | 0.234s     | -
ScalObject-lbq.45.log   | Symbolic+R    | 20    | 1.1 ± 0.3   | 0.0478s    | -
ScalObject-lbq.45.log   | Saturate      | 20    | 1.1 ± 0.3   | 0.0047s    | -
ScalObject-lbq.45.log   | Saturate+R    | 20    | 1.1 ± 0.3   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.46.log   | Enumerate+C   | 20    | 1.7 ± 0.8   | 0.5096s    | -
ScalObject-lbq.46.log   | Counting(4)   | 20    | 1.7 ± 0.8   | 0.7055s    | -
ScalObject-lbq.46.log   | Counting(4)+R | 20    | 1.7 ± 0.8   | 0.2804s    | -
ScalObject-lbq.46.log   | Counting(2)   | 20    | 1.7 ± 0.8   | 0.8736s    | -
ScalObject-lbq.46.log   | Counting(2)+R | 20    | 1.7 ± 0.8   | 0.3025s    | -
ScalObject-lbq.46.log   | Counting(0)   | 20    | 1.7 ± 0.8   | 1.3429s    | -
ScalObject-lbq.46.log   | Counting(0)+R | 20    | 1.7 ± 0.8   | 0.3098s    | -
ScalObject-lbq.46.log   | Symbolic      | 20    | 1.7 ± 0.8   | 0.4556s    | -
ScalObject-lbq.46.log   | Symbolic+R    | 20    | 1.7 ± 0.8   | 0.1327s    | -
ScalObject-lbq.46.log   | Saturate      | 20    | 1.7 ± 0.8   | 0.0039s    | -
ScalObject-lbq.46.log   | Saturate+R    | 20    | 1.7 ± 0.8   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.47.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3147s    | -
ScalObject-lbq.47.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5238s    | -
ScalObject-lbq.47.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2345s    | -
ScalObject-lbq.47.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.6975s    | -
ScalObject-lbq.47.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.3058s    | -
ScalObject-lbq.47.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9144s    | -
ScalObject-lbq.47.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2925s    | -
ScalObject-lbq.47.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2324s    | -
ScalObject-lbq.47.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0837s    | -
ScalObject-lbq.47.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0056s    | -
ScalObject-lbq.47.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0064s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.48.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3231s    | -
ScalObject-lbq.48.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5579s    | -
ScalObject-lbq.48.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1573s    | -
ScalObject-lbq.48.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7417s    | -
ScalObject-lbq.48.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1527s    | -
ScalObject-lbq.48.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.7073s    | -
ScalObject-lbq.48.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1771s    | -
ScalObject-lbq.48.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1768s    | -
ScalObject-lbq.48.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0322s    | -
ScalObject-lbq.48.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0044s    | -
ScalObject-lbq.48.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0043s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.49.log   | Enumerate+C   | 20    | 1.6 ± 0.5   | 1.0798s    | -
ScalObject-lbq.49.log   | Counting(4)   | 20    | 1.6 ± 0.5   | 0.7036s    | -
ScalObject-lbq.49.log   | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.3129s    | -
ScalObject-lbq.49.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 0.7442s    | -
ScalObject-lbq.49.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.3307s    | -
ScalObject-lbq.49.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 0.9764s    | -
ScalObject-lbq.49.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.384s     | -
ScalObject-lbq.49.log   | Symbolic      | 20    | 1.6 ± 0.5   | 0.379s     | -
ScalObject-lbq.49.log   | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1423s    | -
ScalObject-lbq.49.log   | Saturate      | 20    | 1.6 ± 0.5   | 0.0057s    | -
ScalObject-lbq.49.log   | Saturate+R    | 20    | 1.6 ± 0.5   | 0.0052s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.50.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.7952s    | -
ScalObject-lbq.50.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.5971s    | -
ScalObject-lbq.50.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.342s     | -
ScalObject-lbq.50.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.7618s    | -
ScalObject-lbq.50.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.4164s    | -
ScalObject-lbq.50.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.1066s    | -
ScalObject-lbq.50.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.5371s    | -
ScalObject-lbq.50.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.3155s    | -
ScalObject-lbq.50.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1618s    | -
ScalObject-lbq.50.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0049s    | -
ScalObject-lbq.50.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.51.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.694s     | -
ScalObject-lbq.51.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.5294s    | -
ScalObject-lbq.51.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.217s     | -
ScalObject-lbq.51.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.6712s    | -
ScalObject-lbq.51.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2506s    | -
ScalObject-lbq.51.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 0.9938s    | -
ScalObject-lbq.51.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.274s     | -
ScalObject-lbq.51.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.2593s    | -
ScalObject-lbq.51.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0781s    | -
ScalObject-lbq.51.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0059s    | -
ScalObject-lbq.51.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.006s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.52.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.5044s    | -
ScalObject-lbq.52.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.6539s    | -
ScalObject-lbq.52.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.233s     | -
ScalObject-lbq.52.log   | Counting(2)   | 20    | 1.3 ± 0.5   | 0.8085s    | -
ScalObject-lbq.52.log   | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.2257s    | -
ScalObject-lbq.52.log   | Counting(0)   | 20    | 1.3 ± 0.5   | 1.4096s    | -
ScalObject-lbq.52.log   | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.2787s    | -
ScalObject-lbq.52.log   | Symbolic      | 20    | 1.3 ± 0.5   | 0.2998s    | -
ScalObject-lbq.52.log   | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.0776s    | -
ScalObject-lbq.52.log   | Saturate      | 20    | 1.3 ± 0.5   | 0.0036s    | -
ScalObject-lbq.52.log   | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.53.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3174s    | -
ScalObject-lbq.53.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5102s    | -
ScalObject-lbq.53.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1631s    | -
ScalObject-lbq.53.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7358s    | -
ScalObject-lbq.53.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1615s    | -
ScalObject-lbq.53.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.1237s    | -
ScalObject-lbq.53.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1776s    | -
ScalObject-lbq.53.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1714s    | -
ScalObject-lbq.53.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0319s    | -
ScalObject-lbq.53.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0047s    | -
ScalObject-lbq.53.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.54.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3099s    | -
ScalObject-lbq.54.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5433s    | -
ScalObject-lbq.54.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.2505s    | -
ScalObject-lbq.54.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7335s    | -
ScalObject-lbq.54.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.3168s    | -
ScalObject-lbq.54.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 0.9092s    | -
ScalObject-lbq.54.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.336s     | -
ScalObject-lbq.54.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1545s    | -
ScalObject-lbq.54.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0675s    | -
ScalObject-lbq.54.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0058s    | -
ScalObject-lbq.54.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0058s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.55.log   | Enumerate+C   | 20    | 1.6 ± 0.5   | 1.1774s    | -
ScalObject-lbq.55.log   | Counting(4)   | 20    | 1.6 ± 0.5   | 0.6813s    | -
ScalObject-lbq.55.log   | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.2987s    | -
ScalObject-lbq.55.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 0.7837s    | -
ScalObject-lbq.55.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.2879s    | -
ScalObject-lbq.55.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 1.1811s    | -
ScalObject-lbq.55.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.3253s    | -
ScalObject-lbq.55.log   | Symbolic      | 20    | 1.6 ± 0.5   | 0.3889s    | -
ScalObject-lbq.55.log   | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1307s    | -
ScalObject-lbq.55.log   | Saturate      | 20    | 1.6 ± 0.5   | 0.0052s    | -
ScalObject-lbq.55.log   | Saturate+R    | 20    | 1.6 ± 0.5   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.56.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.4836s    | -
ScalObject-lbq.56.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6488s    | -
ScalObject-lbq.56.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1914s    | -
ScalObject-lbq.56.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7381s    | -
ScalObject-lbq.56.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1912s    | -
ScalObject-lbq.56.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9067s    | -
ScalObject-lbq.56.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2364s    | -
ScalObject-lbq.56.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.254s     | -
ScalObject-lbq.56.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0697s    | -
ScalObject-lbq.56.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0051s    | -
ScalObject-lbq.56.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0046s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.57.log   | Enumerate+C   | 20    | 1.6 ± 0.5   | 0.3185s    | -
ScalObject-lbq.57.log   | Counting(4)   | 20    | 1.6 ± 0.5   | 1.1074s    | -
ScalObject-lbq.57.log   | Counting(4)+R | 20    | 1.6 ± 0.5   | 0.2663s    | -
ScalObject-lbq.57.log   | Counting(2)   | 20    | 1.6 ± 0.5   | 0.8944s    | -
ScalObject-lbq.57.log   | Counting(2)+R | 20    | 1.6 ± 0.5   | 0.2816s    | -
ScalObject-lbq.57.log   | Counting(0)   | 20    | 1.6 ± 0.5   | 1.1084s    | -
ScalObject-lbq.57.log   | Counting(0)+R | 20    | 1.6 ± 0.5   | 0.2765s    | -
ScalObject-lbq.57.log   | Symbolic      | 20    | 1.6 ± 0.5   | 0.5129s    | -
ScalObject-lbq.57.log   | Symbolic+R    | 20    | 1.6 ± 0.5   | 0.1104s    | -
ScalObject-lbq.57.log   | Saturate      | 20    | 1.6 ± 0.5   | 0.0038s    | -
ScalObject-lbq.57.log   | Saturate+R    | 20    | 1.6 ± 0.5   | 0.004s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.58.log   | Enumerate+C   | 20    | 1.4 ± 0.7   | 1.1905s    | -
ScalObject-lbq.58.log   | Counting(4)   | 20    | 1.4 ± 0.7   | 0.652s     | -
ScalObject-lbq.58.log   | Counting(4)+R | 20    | 1.4 ± 0.7   | 0.2535s    | -
ScalObject-lbq.58.log   | Counting(2)   | 20    | 1.4 ± 0.7   | 0.8738s    | -
ScalObject-lbq.58.log   | Counting(2)+R | 20    | 1.4 ± 0.7   | 0.2666s    | -
ScalObject-lbq.58.log   | Counting(0)   | 20    | 1.4 ± 0.7   | 1.1663s    | -
ScalObject-lbq.58.log   | Counting(0)+R | 20    | 1.4 ± 0.7   | 0.3283s    | -
ScalObject-lbq.58.log   | Symbolic      | 20    | 1.4 ± 0.7   | 0.3834s    | -
ScalObject-lbq.58.log   | Symbolic+R    | 20    | 1.4 ± 0.7   | 0.1021s    | -
ScalObject-lbq.58.log   | Saturate      | 20    | 1.4 ± 0.7   | 0.0055s    | -
ScalObject-lbq.58.log   | Saturate+R    | 20    | 1.4 ± 0.7   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.59.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.7095s    | -
ScalObject-lbq.59.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.671s     | -
ScalObject-lbq.59.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.3172s    | -
ScalObject-lbq.59.log   | Counting(2)   | 20    | 1.3 ± 0.5   | 0.8714s    | -
ScalObject-lbq.59.log   | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.3907s    | -
ScalObject-lbq.59.log   | Counting(0)   | 20    | 1.3 ± 0.5   | 0.9499s    | -
ScalObject-lbq.59.log   | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.4272s    | -
ScalObject-lbq.59.log   | Symbolic      | 20    | 1.3 ± 0.5   | 0.3504s    | -
ScalObject-lbq.59.log   | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.1475s    | -
ScalObject-lbq.59.log   | Saturate      | 20    | 1.3 ± 0.5   | 0.0044s    | -
ScalObject-lbq.59.log   | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0049s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.60.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3264s    | -
ScalObject-lbq.60.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6413s    | -
