# data/report-Dec-01-2014-17h41.txt
Generating reports for examples/generated/small/**/*.log
------------------------------------------------------------------------------
               examples/generated/small/**/*.log (timeout 10s)                
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-lbq.36.log   | Symbolic      | 20    | 1.3±0.5     | 0.2712s    | -
ScalObject-lbq.36.log   | Symbolic+R    | 20    | 1.3±0.5     | 0.0446s    | -
ScalObject-lbq.36.log   | Saturate      | 20    | 1.3±0.5     | 0.0109s    | -
ScalObject-lbq.36.log   | Saturate+R    | 20    | 1.3±0.5     | 0.0084s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.37.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.339s     | -
ScalObject-lbq.37.log   | Counting(4)   | 20    | 1.0±0.0     | 0.5808s    | -
ScalObject-lbq.37.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.1718s    | -
ScalObject-lbq.37.log   | Counting(2)   | 20    | 1.0±0.0     | 0.6925s    | -
ScalObject-lbq.37.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.1769s    | -
ScalObject-lbq.37.log   | Counting(0)   | 20    | 1.0±0.0     | 1.2679s    | -
ScalObject-lbq.37.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.1777s    | -
ScalObject-lbq.37.log   | Symbolic      | 20    | 1.0±0.0     | 0.1628s    | -
ScalObject-lbq.37.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0205s    | -
ScalObject-lbq.37.log   | Saturate      | 20    | 1.0±0.0     | 0.0042s    | -
ScalObject-lbq.37.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0076s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.38.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3853s    | -
ScalObject-lbq.38.log   | Counting(4)   | 20    | 1.0±0.0     | 0.5894s    | -
ScalObject-lbq.38.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.1912s    | -
ScalObject-lbq.38.log   | Counting(2)   | 20    | 1.0±0.0     | 0.8196s    | -
ScalObject-lbq.38.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.1772s    | -
ScalObject-lbq.38.log   | Counting(0)   | 20    | 1.0±0.0     | 1.3387s    | -
ScalObject-lbq.38.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.201s     | -
ScalObject-lbq.38.log   | Symbolic      | 20    | 1.0±0.0     | 0.1875s    | -
ScalObject-lbq.38.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0283s    | -
ScalObject-lbq.38.log   | Saturate      | 20    | 1.0±0.0     | 0.0083s    | -
ScalObject-lbq.38.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0077s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.39.log   | Enumerate+C   | 20    | 1.4±0.5     | 1.1271s    | -
ScalObject-lbq.39.log   | Counting(4)   | 20    | 1.4±0.5     | 0.6339s    | -
ScalObject-lbq.39.log   | Counting(4)+R | 20    | 1.4±0.5     | 0.2367s    | -
ScalObject-lbq.39.log   | Counting(2)   | 20    | 1.4±0.5     | 0.7576s    | -
ScalObject-lbq.39.log   | Counting(2)+R | 20    | 1.4±0.5     | 0.2346s    | -
ScalObject-lbq.39.log   | Counting(0)   | 20    | 1.4±0.5     | 0.9739s    | -
ScalObject-lbq.39.log   | Counting(0)+R | 20    | 1.4±0.5     | 0.2584s    | -
ScalObject-lbq.39.log   | Symbolic      | 20    | 1.4±0.5     | 0.2988s    | -
ScalObject-lbq.39.log   | Symbolic+R    | 20    | 1.4±0.5     | 0.0647s    | -
ScalObject-lbq.39.log   | Saturate      | 20    | 1.4±0.5     | 0.0073s    | -
ScalObject-lbq.39.log   | Saturate+R    | 20    | 1.4±0.5     | 0.0076s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.40.log   | Enumerate+C   | 20    | 1.7±0.5     | 1.6338s    | -
ScalObject-lbq.40.log   | Counting(4)   | 20    | 1.7±0.5     | 0.7457s    | -
ScalObject-lbq.40.log   | Counting(4)+R | 20    | 1.7±0.5     | 0.4519s    | -
ScalObject-lbq.40.log   | Counting(2)   | 20    | 1.7±0.5     | 0.9041s    | -
ScalObject-lbq.40.log   | Counting(2)+R | 20    | 1.7±0.5     | 0.6283s    | -
ScalObject-lbq.40.log   | Counting(0)   | 20    | 1.7±0.5     | 1.4034s    | -
ScalObject-lbq.40.log   | Counting(0)+R | 20    | 1.7±0.5     | 0.7628s    | -
ScalObject-lbq.40.log   | Symbolic      | 20    | 1.7±0.5     | 0.3499s    | -
ScalObject-lbq.40.log   | Symbolic+R    | 20    | 1.7±0.5     | 0.2128s    | -
ScalObject-lbq.40.log   | Saturate      | 20    | 1.7±0.5     | 0.0079s    | -
ScalObject-lbq.40.log   | Saturate+R    | 20    | 1.7±0.5     | 0.0085s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.41.log   | Enumerate+C   | 13    | 2.0±1.2     | 0.1177s    | -
ScalObject-lbq.41.log   | Counting(4)   | 13    | 2.0±1.2     | 0.1436s    | -
ScalObject-lbq.41.log   | Counting(4)+R | 13    | 2.0±1.2     | 0.1039s    | -
ScalObject-lbq.41.log   | Counting(2)   | 13    | 2.0±1.2     | 0.1627s    | -
ScalObject-lbq.41.log   | Counting(2)+R | 13    | 2.0±1.2     | 0.0993s    | -
ScalObject-lbq.41.log   | Counting(0)   | 13    | 2.0±1.2     | 0.1958s    | -
ScalObject-lbq.41.log   | Counting(0)+R | 13    | 2.0±1.2     | 0.0998s    | -
ScalObject-lbq.41.log   | Symbolic      | 13    | 2.0±1.2     | 0.0513s    | -
ScalObject-lbq.41.log   | Symbolic+R    | 13    | 2.0±1.2     | 0.0204s    | -
ScalObject-lbq.41.log   | Saturate      | 13    | 2.0±1.2     | 0.0043s    | -
ScalObject-lbq.41.log   | Saturate+R    | 13    | 2.0±1.2     | 0.0033s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.42.log   | Enumerate+C   | 20    | 1.2±0.4     | 0.3352s    | -
ScalObject-lbq.42.log   | Counting(4)   | 20    | 1.2±0.4     | 0.5285s    | -
ScalObject-lbq.42.log   | Counting(4)+R | 20    | 1.2±0.4     | 0.2446s    | -
ScalObject-lbq.42.log   | Counting(2)   | 20    | 1.2±0.4     | 0.7137s    | -
ScalObject-lbq.42.log   | Counting(2)+R | 20    | 1.2±0.4     | 0.274s     | -
ScalObject-lbq.42.log   | Counting(0)   | 20    | 1.2±0.4     | 1.0179s    | -
ScalObject-lbq.42.log   | Counting(0)+R | 20    | 1.2±0.4     | 0.287s     | -
ScalObject-lbq.42.log   | Symbolic      | 20    | 1.2±0.4     | 0.1937s    | -
ScalObject-lbq.42.log   | Symbolic+R    | 20    | 1.2±0.4     | 0.0696s    | -
ScalObject-lbq.42.log   | Saturate      | 20    | 1.2±0.4     | 0.0092s    | -
ScalObject-lbq.42.log   | Saturate+R    | 20    | 1.2±0.4     | 0.0097s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.43.log   | Enumerate+C   | 20    | 1.3±0.5     | 0.7748s    | -
ScalObject-lbq.43.log   | Counting(4)   | 20    | 1.3±0.5     | 0.7017s    | -
ScalObject-lbq.43.log   | Counting(4)+R | 20    | 1.3±0.5     | 0.2231s    | -
ScalObject-lbq.43.log   | Counting(2)   | 20    | 1.3±0.5     | 1.0631s    | -
ScalObject-lbq.43.log   | Counting(2)+R | 20    | 1.3±0.5     | 0.2214s    | -
ScalObject-lbq.43.log   | Counting(0)   | 20    | 1.3±0.5     | 1.5031s    | -
ScalObject-lbq.43.log   | Counting(0)+R | 20    | 1.3±0.5     | 0.2187s    | -
ScalObject-lbq.43.log   | Symbolic      | 20    | 1.3±0.5     | 0.3463s    | -
ScalObject-lbq.43.log   | Symbolic+R    | 20    | 1.3±0.5     | 0.0532s    | -
ScalObject-lbq.43.log   | Saturate      | 20    | 1.3±0.5     | 0.0075s    | -
ScalObject-lbq.43.log   | Saturate+R    | 20    | 1.3±0.5     | 0.0091s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.44.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3733s    | -
ScalObject-lbq.44.log   | Counting(4)   | 20    | 1.0±0.0     | 0.6484s    | -
ScalObject-lbq.44.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.2103s    | -
ScalObject-lbq.44.log   | Counting(2)   | 20    | 1.0±0.0     | 0.8111s    | -
ScalObject-lbq.44.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.2246s    | -
ScalObject-lbq.44.log   | Counting(0)   | 20    | 1.0±0.0     | 1.2636s    | -
ScalObject-lbq.44.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.2269s    | -
ScalObject-lbq.44.log   | Symbolic      | 20    | 1.0±0.0     | 0.1767s    | -
ScalObject-lbq.44.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0461s    | -
ScalObject-lbq.44.log   | Saturate      | 20    | 1.0±0.0     | 0.0097s    | -
ScalObject-lbq.44.log   | Saturate+R    | 20    | 1.0±0.0     | 0.01s      | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.45.log   | Enumerate+C   | 20    | 1.1±0.3     | 0.3812s    | -
ScalObject-lbq.45.log   | Counting(4)   | 20    | 1.1±0.3     | 0.5897s    | -
ScalObject-lbq.45.log   | Counting(4)+R | 20    | 1.1±0.3     | 0.1852s    | -
ScalObject-lbq.45.log   | Counting(2)   | 20    | 1.1±0.3     | 0.7856s    | -
ScalObject-lbq.45.log   | Counting(2)+R | 20    | 1.1±0.3     | 0.1906s    | -
ScalObject-lbq.45.log   | Counting(0)   | 20    | 1.1±0.3     | 1.5007s    | -
ScalObject-lbq.45.log   | Counting(0)+R | 20    | 1.1±0.3     | 0.204s     | -
ScalObject-lbq.45.log   | Symbolic      | 20    | 1.1±0.3     | 0.2416s    | -
ScalObject-lbq.45.log   | Symbolic+R    | 20    | 1.1±0.3     | 0.037s     | -
ScalObject-lbq.45.log   | Saturate      | 20    | 1.1±0.3     | 0.008s     | -
ScalObject-lbq.45.log   | Saturate+R    | 20    | 1.1±0.3     | 0.008s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.46.log   | Enumerate+C   | 20    | 1.7±0.8     | 0.5706s    | -
ScalObject-lbq.46.log   | Counting(4)   | 20    | 1.7±0.8     | 0.6896s    | -
ScalObject-lbq.46.log   | Counting(4)+R | 20    | 1.7±0.8     | 0.281s     | -
ScalObject-lbq.46.log   | Counting(2)   | 20    | 1.7±0.8     | 0.9221s    | -
ScalObject-lbq.46.log   | Counting(2)+R | 20    | 1.7±0.8     | 0.2669s    | -
ScalObject-lbq.46.log   | Counting(0)   | 20    | 1.7±0.8     | 0.9576s    | -
ScalObject-lbq.46.log   | Counting(0)+R | 20    | 1.7±0.8     | 0.3204s    | -
ScalObject-lbq.46.log   | Symbolic      | 20    | 1.7±0.8     | 0.3297s    | -
ScalObject-lbq.46.log   | Symbolic+R    | 20    | 1.7±0.8     | 0.1s       | -
ScalObject-lbq.46.log   | Saturate      | 20    | 1.7±0.8     | 0.0042s    | -
ScalObject-lbq.46.log   | Saturate+R    | 20    | 1.7±0.8     | 0.0072s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.47.log   | Enumerate+C   | 20    | 1.2±0.4     | 0.3635s    | -
ScalObject-lbq.47.log   | Counting(4)   | 20    | 1.2±0.4     | 0.6562s    | -
ScalObject-lbq.47.log   | Counting(4)+R | 20    | 1.2±0.4     | 0.2562s    | -
ScalObject-lbq.47.log   | Counting(2)   | 20    | 1.2±0.4     | 0.8568s    | -
ScalObject-lbq.47.log   | Counting(2)+R | 20    | 1.2±0.4     | 0.3033s    | -
ScalObject-lbq.47.log   | Counting(0)   | 20    | 1.2±0.4     | 1.2607s    | -
ScalObject-lbq.47.log   | Counting(0)+R | 20    | 1.2±0.4     | 0.303s     | -
ScalObject-lbq.47.log   | Symbolic      | 20    | 1.2±0.4     | 0.2769s    | -
ScalObject-lbq.47.log   | Symbolic+R    | 20    | 1.2±0.4     | 0.0788s    | -
ScalObject-lbq.47.log   | Saturate      | 20    | 1.2±0.4     | 0.0081s    | -
ScalObject-lbq.47.log   | Saturate+R    | 20    | 1.2±0.4     | 0.0099s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.48.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3771s    | -
ScalObject-lbq.48.log   | Counting(4)   | 20    | 1.0±0.0     | 0.7366s    | -
ScalObject-lbq.48.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.1896s    | -
ScalObject-lbq.48.log   | Counting(2)   | 20    | 1.0±0.0     | 0.9187s    | -
ScalObject-lbq.48.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.1946s    | -
ScalObject-lbq.48.log   | Counting(0)   | 20    | 1.0±0.0     | 1.2164s    | -
ScalObject-lbq.48.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.1945s    | -
ScalObject-lbq.48.log   | Symbolic      | 20    | 1.0±0.0     | 0.1841s    | -
ScalObject-lbq.48.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0281s    | -
ScalObject-lbq.48.log   | Saturate      | 20    | 1.0±0.0     | 0.0102s    | -
ScalObject-lbq.48.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0072s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.49.log   | Enumerate+C   | 20    | 1.6±0.5     | 1.3067s    | -
ScalObject-lbq.49.log   | Counting(4)   | 20    | 1.6±0.5     | 0.8192s    | -
ScalObject-lbq.49.log   | Counting(4)+R | 20    | 1.6±0.5     | 0.3237s    | -
ScalObject-lbq.49.log   | Counting(2)   | 20    | 1.6±0.5     | 0.8751s    | -
ScalObject-lbq.49.log   | Counting(2)+R | 20    | 1.6±0.5     | 0.3684s    | -
ScalObject-lbq.49.log   | Counting(0)   | 20    | 1.6±0.5     | 1.1935s    | -
ScalObject-lbq.49.log   | Counting(0)+R | 20    | 1.6±0.5     | 0.4582s    | -
ScalObject-lbq.49.log   | Symbolic      | 20    | 1.6±0.5     | 0.3874s    | -
ScalObject-lbq.49.log   | Symbolic+R    | 20    | 1.6±0.5     | 0.1336s    | -
ScalObject-lbq.49.log   | Saturate      | 20    | 1.6±0.5     | 0.011s     | -
ScalObject-lbq.49.log   | Saturate+R    | 20    | 1.6±0.5     | 0.0115s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.50.log   | Enumerate+C   | 20    | 1.5±0.5     | 0.9674s    | -
ScalObject-lbq.50.log   | Counting(4)   | 20    | 1.5±0.5     | 0.7537s    | -
ScalObject-lbq.50.log   | Counting(4)+R | 20    | 1.5±0.5     | 0.429s     | -
ScalObject-lbq.50.log   | Counting(2)   | 20    | 1.5±0.5     | 1.059s     | -
ScalObject-lbq.50.log   | Counting(2)+R | 20    | 1.5±0.5     | 0.4978s    | -
ScalObject-lbq.50.log   | Counting(0)   | 20    | 1.5±0.5     | 1.6327s    | -
ScalObject-lbq.50.log   | Counting(0)+R | 20    | 1.5±0.5     | 0.7277s    | -
ScalObject-lbq.50.log   | Symbolic      | 20    | 1.5±0.5     | 0.3488s    | -
ScalObject-lbq.50.log   | Symbolic+R    | 20    | 1.5±0.5     | 0.1901s    | -
ScalObject-lbq.50.log   | Saturate      | 20    | 1.5±0.5     | 0.0108s    | -
ScalObject-lbq.50.log   | Saturate+R    | 20    | 1.5±0.5     | 0.0105s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.51.log   | Enumerate+C   | 20    | 1.4±0.5     | 0.8594s    | -
ScalObject-lbq.51.log   | Counting(4)   | 20    | 1.4±0.5     | 0.6236s    | -
ScalObject-lbq.51.log   | Counting(4)+R | 20    | 1.4±0.5     | 0.2509s    | -
ScalObject-lbq.51.log   | Counting(2)   | 20    | 1.4±0.5     | 1.0802s    | -
ScalObject-lbq.51.log   | Counting(2)+R | 20    | 1.4±0.5     | 0.2689s    | -
ScalObject-lbq.51.log   | Counting(0)   | 20    | 1.4±0.5     | 1.3198s    | -
ScalObject-lbq.51.log   | Counting(0)+R | 20    | 1.4±0.5     | 0.2911s    | -
ScalObject-lbq.51.log   | Symbolic      | 20    | 1.4±0.5     | 0.2773s    | -
ScalObject-lbq.51.log   | Symbolic+R    | 20    | 1.4±0.5     | 0.0879s    | -
ScalObject-lbq.51.log   | Saturate      | 20    | 1.4±0.5     | 0.0122s    | -
ScalObject-lbq.51.log   | Saturate+R    | 20    | 1.4±0.5     | 0.0092s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.52.log   | Enumerate+C   | 20    | 1.3±0.5     | 0.6266s    | -
ScalObject-lbq.52.log   | Counting(4)   | 20    | 1.3±0.5     | 0.7547s    | -
ScalObject-lbq.52.log   | Counting(4)+R | 20    | 1.3±0.5     | 0.2604s    | -
ScalObject-lbq.52.log   | Counting(2)   | 20    | 1.3±0.5     | 0.9201s    | -
ScalObject-lbq.52.log   | Counting(2)+R | 20    | 1.3±0.5     | 0.2519s    | -
ScalObject-lbq.52.log   | Counting(0)   | 20    | 1.3±0.5     | 1.963s     | -
ScalObject-lbq.52.log   | Counting(0)+R | 20    | 1.3±0.5     | 0.3109s    | -
ScalObject-lbq.52.log   | Symbolic      | 20    | 1.3±0.5     | 0.3915s    | -
ScalObject-lbq.52.log   | Symbolic+R    | 20    | 1.3±0.5     | 0.0671s    | -
ScalObject-lbq.52.log   | Saturate      | 20    | 1.3±0.5     | 0.0078s    | -
ScalObject-lbq.52.log   | Saturate+R    | 20    | 1.3±0.5     | 0.0075s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.53.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3214s    | -
ScalObject-lbq.53.log   | Counting(4)   | 20    | 1.0±0.0     | 0.6142s    | -
ScalObject-lbq.53.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.1951s    | -
ScalObject-lbq.53.log   | Counting(2)   | 20    | 1.0±0.0     | 0.7094s    | -
ScalObject-lbq.53.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.2052s    | -
ScalObject-lbq.53.log   | Counting(0)   | 20    | 1.0±0.0     | 0.9848s    | -
ScalObject-lbq.53.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.2034s    | -
ScalObject-lbq.53.log   | Symbolic      | 20    | 1.0±0.0     | 0.1559s    | -
ScalObject-lbq.53.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0314s    | -
ScalObject-lbq.53.log   | Saturate      | 20    | 1.0±0.0     | 0.0076s    | -
ScalObject-lbq.53.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0074s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.54.log   | Enumerate+C   | 20    | 1.0±0.0     | 0.3465s    | -
ScalObject-lbq.54.log   | Counting(4)   | 20    | 1.0±0.0     | 0.5844s    | -
ScalObject-lbq.54.log   | Counting(4)+R | 20    | 1.0±0.0     | 0.2747s    | -
ScalObject-lbq.54.log   | Counting(2)   | 20    | 1.0±0.0     | 0.8597s    | -
ScalObject-lbq.54.log   | Counting(2)+R | 20    | 1.0±0.0     | 0.3172s    | -
ScalObject-lbq.54.log   | Counting(0)   | 20    | 1.0±0.0     | 0.9875s    | -
ScalObject-lbq.54.log   | Counting(0)+R | 20    | 1.0±0.0     | 0.3458s    | -
ScalObject-lbq.54.log   | Symbolic      | 20    | 1.0±0.0     | 0.1689s    | -
ScalObject-lbq.54.log   | Symbolic+R    | 20    | 1.0±0.0     | 0.0761s    | -
ScalObject-lbq.54.log   | Saturate      | 20    | 1.0±0.0     | 0.0098s    | -
ScalObject-lbq.54.log   | Saturate+R    | 20    | 1.0±0.0     | 0.0148s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.55.log   | Enumerate+C   | 20    | 1.6±0.5     | 1.4877s    | -
ScalObject-lbq.55.log   | Counting(4)   | 20    | 1.6±0.5     | 0.8531s    | -
ScalObject-lbq.55.log   | Counting(4)+R | 20    | 1.6±0.5     | 0.3053s    | -
ScalObject-lbq.55.log   | Counting(2)   | 20    | 1.6±0.5     | 0.9663s    | -
ScalObject-lbq.55.log   | Counting(2)+R | 20    | 1.6±0.5     | 0.338s     | -
ScalObject-lbq.55.log   | Counting(0)   | 20    | 1.6±0.5     | 1.7122s    | -
ScalObject-lbq.55.log   | Counting(0)+R | 20    | 1.6±0.5     | 0.3568s    | -
ScalObject-lbq.55.log   | Symbolic      | 20    | 1.6±0.5     | 0.4485s    | -
ScalObject-lbq.55.log   | Symbolic+R    | 20    | 1.6±0.5     | 0.1223s    | -
ScalObject-lbq.55.log   | Saturate      | 20    | 1.6±0.5     | 0.01s      | -
ScalObject-lbq.55.log   | Saturate+R    | 20    | 1.6±0.5     | 0.0099s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.56.log   | Enumerate+C   | 20    | 1.2±0.4     | 0.6019s    | -
ScalObject-lbq.56.log   | Counting(4)   | 20    | 1.2±0.4     | 0.7305s    | -
ScalObject-lbq.56.log   | Counting(4)+R | 20    | 1.2±0.4     | 0.2211s    | -
ScalObject-lbq.56.log   | Counting(2)   | 20    | 1.2±0.4     | 1.011s     | -
ScalObject-lbq.56.log   | Counting(2)+R | 20    | 1.2±0.4     | 0.2206s    | -
ScalObject-lbq.56.log   | Counting(0)   | 20    | 1.2±0.4     | 1.4209s    | -
ScalObject-lbq.56.log   | Counting(0)+R | 20    | 1.2±0.4     | 0.2293s    | -
ScalObject-lbq.56.log   | Symbolic      | 20    | 1.2±0.4     | 0.2911s    | -
ScalObject-lbq.56.log   | Symbolic+R    | 20    | 1.2±0.4     | 0.0467s    | -
ScalObject-lbq.56.log   | Saturate      | 20    | 1.2±0.4     | 0.0087s    | -
ScalObject-lbq.56.log   | Saturate+R    | 20    | 1.2±0.4     | 0.0078s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-lbq.57.log   | Enumerate+C   | 20    | 1.6±0.5     | 0.3266s    | -
ScalObject-lbq.57.log   | Counting(4)   | 20    | 1.6±0.5     | 0.5764s    | -
ScalObject-lbq.57.log   | Counting(4)+R | 20    | 1.6±0.5     | 0.2005s    | -
ScalObject-lbq.57.log   | Counting(2)   | 20    | 1.6±0.5     | 0.7314s    | -
ScalObject-lbq.57.log   | Counting(2)+R | 20    | 1.6±0.5     | 0.2146s    | -
ScalObject-lbq.57.log   | Counting(0)   | 20    | 1.6±0.5     | 0.6973s    | -
ScalObject-lbq.57.log   | Counting(0)+R | 20    | 1.6±0.5     | 0.2199s    | -
ScalObject-lbq.57.log   | Symbolic      | 20    | 1.6±0.5     | 0.2491s    | -
ScalObject-lbq.57.log   | Symbolic+R    | 20    | 1.6±0.5     | 0.0463s    | -
ScalObject-lbq.57.log   | Saturate      | 20    | 1.6±0.5     | 0.0036s    | -
