history	object	algorithm	steps	concurrency	time	violation
ScalObject-ukq.64.log	atomic-queue	Counting(0)+R	20	1.2 ± 0.4	0.1799s	false
ScalObject-ukq.64.log	atomic-queue	Symbolic	20	1.2 ± 0.4	0.3342s	false
ScalObject-ukq.64.log	atomic-queue	Symbolic+R	20	1.2 ± 0.4	0.0367s	false
ScalObject-ukq.64.log	atomic-queue	Saturate	20	1.2 ± 0.4	0.0037s	false
ScalObject-ukq.64.log	atomic-queue	Saturate+R	20	1.2 ± 0.4	0.004s	false
ScalObject-ukq.65.log	atomic-queue	Enumerate+C	20	1.3 ± 0.5	0.5622s	false
ScalObject-ukq.65.log	atomic-queue	Counting(4)	20	1.3 ± 0.5	0.7422s	false
ScalObject-ukq.65.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.5	0.2149s	false
ScalObject-ukq.65.log	atomic-queue	Counting(2)	20	1.3 ± 0.5	0.9255s	false
ScalObject-ukq.65.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.5	0.2183s	false
ScalObject-ukq.65.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.3903s	false
ScalObject-ukq.65.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.2682s	false
ScalObject-ukq.65.log	atomic-queue	Symbolic	20	1.3 ± 0.5	0.3562s	false
ScalObject-ukq.65.log	atomic-queue	Symbolic+R	20	1.3 ± 0.5	0.0773s	false
ScalObject-ukq.65.log	atomic-queue	Saturate	20	1.3 ± 0.5	0.0042s	false
ScalObject-ukq.65.log	atomic-queue	Saturate+R	20	1.3 ± 0.5	0.0041s	false
ScalObject-ukq.66.log	atomic-queue	Enumerate+C	6	1.0 ± 0.0	0.0559s	true
ScalObject-ukq.66.log	atomic-queue	Counting(4)	6	1.0 ± 0.0	0.0544s	true
ScalObject-ukq.66.log	atomic-queue	Counting(4)+R	6	1.0 ± 0.0	0.0551s	true
ScalObject-ukq.66.log	atomic-queue	Counting(2)	6	1.0 ± 0.0	0.0533s	true
ScalObject-ukq.66.log	atomic-queue	Counting(2)+R	6	1.0 ± 0.0	0.0523s	true
ScalObject-ukq.66.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.3187s	false
ScalObject-ukq.66.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.2109s	false
ScalObject-ukq.66.log	atomic-queue	Symbolic	6	1.0 ± 0.0	0.0133s	true
ScalObject-ukq.66.log	atomic-queue	Symbolic+R	6	1.0 ± 0.0	0.0137s	true
ScalObject-ukq.66.log	atomic-queue	Saturate	6	1.0 ± 0.0	0.0033s	true
ScalObject-ukq.66.log	atomic-queue	Saturate+R	6	1.0 ± 0.0	0.003s	true
ScalObject-ukq.67.log	atomic-queue	Enumerate+C	15	1.5 ± 0.5	0.2972s	true
ScalObject-ukq.67.log	atomic-queue	Counting(4)	15	1.5 ± 0.5	0.1732s	true
ScalObject-ukq.67.log	atomic-queue	Counting(4)+R	15	1.5 ± 0.5	0.1483s	true
ScalObject-ukq.67.log	atomic-queue	Counting(2)	20	1.5 ± 0.5	0.7387s	false
ScalObject-ukq.67.log	atomic-queue	Counting(2)+R	20	1.5 ± 0.5	0.4695s	false
ScalObject-ukq.67.log	atomic-queue	Counting(0)	20	1.5 ± 0.5	1.1185s	false
ScalObject-ukq.67.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.5	0.5527s	false
ScalObject-ukq.67.log	atomic-queue	Symbolic	15	1.5 ± 0.5	0.0791s	true
ScalObject-ukq.67.log	atomic-queue	Symbolic+R	15	1.5 ± 0.5	0.0446s	true
ScalObject-ukq.67.log	atomic-queue	Saturate	15	1.5 ± 0.5	0.0044s	true
ScalObject-ukq.67.log	atomic-queue	Saturate+R	15	1.5 ± 0.5	0.0057s	true
ScalObject-ukq.68.log	atomic-queue	Enumerate+C	20	1.2 ± 0.4	0.6094s	false
ScalObject-ukq.68.log	atomic-queue	Counting(4)	20	1.2 ± 0.4	0.6161s	false
ScalObject-ukq.68.log	atomic-queue	Counting(4)+R	20	1.2 ± 0.4	0.2396s	false
ScalObject-ukq.68.log	atomic-queue	Counting(2)	20	1.2 ± 0.4	0.7685s	false
ScalObject-ukq.68.log	atomic-queue	Counting(2)+R	20	1.2 ± 0.4	0.2323s	false
ScalObject-ukq.68.log	atomic-queue	Counting(0)	20	1.2 ± 0.4	1.4949s	false
ScalObject-ukq.68.log	atomic-queue	Counting(0)+R	20	1.2 ± 0.4	0.2671s	false
ScalObject-ukq.68.log	atomic-queue	Symbolic	20	1.2 ± 0.4	0.3605s	false
ScalObject-ukq.68.log	atomic-queue	Symbolic+R	20	1.2 ± 0.4	0.0875s	false
ScalObject-ukq.68.log	atomic-queue	Saturate	20	1.2 ± 0.4	0.0046s	false
ScalObject-ukq.68.log	atomic-queue	Saturate+R	20	1.2 ± 0.4	0.0043s	false
ScalObject-ukq.69.log	atomic-queue	Enumerate+C	20	1.3 ± 0.5	0.4478s	false
ScalObject-ukq.69.log	atomic-queue	Counting(4)	20	1.3 ± 0.5	0.608s	false
ScalObject-ukq.69.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.5	0.2571s	false
ScalObject-ukq.69.log	atomic-queue	Counting(2)	20	1.3 ± 0.5	0.745s	false
ScalObject-ukq.69.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.5	0.2929s	false
ScalObject-ukq.69.log	atomic-queue	Counting(0)	20	1.3 ± 0.5	1.1369s	false
ScalObject-ukq.69.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.5	0.3173s	false
ScalObject-ukq.69.log	atomic-queue	Symbolic	20	1.3 ± 0.5	0.3614s	false
ScalObject-ukq.69.log	atomic-queue	Symbolic+R	20	1.3 ± 0.5	0.1099s	false
ScalObject-ukq.69.log	atomic-queue	Saturate	20	1.3 ± 0.5	0.0051s	false
ScalObject-ukq.69.log	atomic-queue	Saturate+R	20	1.3 ± 0.5	0.005s	false
ScalObject-ukq.70.log	atomic-queue	Enumerate+C	20	1.7 ± 0.8	1.7653s	false
ScalObject-ukq.70.log	atomic-queue	Counting(4)	20	1.7 ± 0.8	0.8361s	false
ScalObject-ukq.70.log	atomic-queue	Counting(4)+R	20	1.7 ± 0.8	0.3044s	false
ScalObject-ukq.70.log	atomic-queue	Counting(2)	20	1.7 ± 0.8	0.9978s	false
ScalObject-ukq.70.log	atomic-queue	Counting(2)+R	20	1.7 ± 0.8	0.3117s	false
ScalObject-ukq.70.log	atomic-queue	Counting(0)	20	1.7 ± 0.8	1.3547s	false
ScalObject-ukq.70.log	atomic-queue	Counting(0)+R	20	1.7 ± 0.8	0.3795s	false
ScalObject-ukq.70.log	atomic-queue	Symbolic	20	1.7 ± 0.8	0.4561s	false
ScalObject-ukq.70.log	atomic-queue	Symbolic+R	20	1.7 ± 0.8	0.1652s	false
ScalObject-ukq.70.log	atomic-queue	Saturate	20	1.7 ± 0.8	0.004s	false
ScalObject-ukq.70.log	atomic-queue	Saturate+R	20	1.7 ± 0.8	0.0046s	false
ScalObject-ukq.71.log	atomic-queue	Enumerate+C	20	1.3 ± 0.7	0.7911s	false
ScalObject-ukq.71.log	atomic-queue	Counting(4)	20	1.3 ± 0.7	0.7628s	false
ScalObject-ukq.71.log	atomic-queue	Counting(4)+R	20	1.3 ± 0.7	0.2291s	false
ScalObject-ukq.71.log	atomic-queue	Counting(2)	20	1.3 ± 0.7	1.0574s	false
ScalObject-ukq.71.log	atomic-queue	Counting(2)+R	20	1.3 ± 0.7	0.2195s	false
ScalObject-ukq.71.log	atomic-queue	Counting(0)	20	1.3 ± 0.7	1.7858s	false
ScalObject-ukq.71.log	atomic-queue	Counting(0)+R	20	1.3 ± 0.7	0.2644s	false
ScalObject-ukq.71.log	atomic-queue	Symbolic	20	1.3 ± 0.7	0.4071s	false
ScalObject-ukq.71.log	atomic-queue	Symbolic+R	20	1.3 ± 0.7	0.0742s	false
ScalObject-ukq.71.log	atomic-queue	Saturate	20	1.3 ± 0.7	0.0045s	false
ScalObject-ukq.71.log	atomic-queue	Saturate+R	20	1.3 ± 0.7	0.0043s	false
ScalObject-ukq.72.log	atomic-queue	Enumerate+C	20	1.4 ± 0.5	0.9784s	false
ScalObject-ukq.72.log	atomic-queue	Counting(4)	20	1.4 ± 0.5	0.7685s	false
ScalObject-ukq.72.log	atomic-queue	Counting(4)+R	20	1.4 ± 0.5	0.3786s	false
ScalObject-ukq.72.log	atomic-queue	Counting(2)	20	1.4 ± 0.5	0.9805s	false
ScalObject-ukq.72.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.5	0.2595s	false
ScalObject-ukq.72.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.1825s	false
ScalObject-ukq.72.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.2859s	false
ScalObject-ukq.72.log	atomic-queue	Symbolic	20	1.4 ± 0.5	0.3759s	false
ScalObject-ukq.72.log	atomic-queue	Symbolic+R	20	1.4 ± 0.5	0.0859s	false
ScalObject-ukq.72.log	atomic-queue	Saturate	20	1.4 ± 0.5	0.0052s	false
ScalObject-ukq.72.log	atomic-queue	Saturate+R	20	1.4 ± 0.5	0.0038s	false
ScalObject-ukq.73.log	atomic-queue	Enumerate+C	14	1.0 ± 0.0	0.1676s	true
ScalObject-ukq.73.log	atomic-queue	Counting(4)	14	1.0 ± 0.0	0.1702s	true
ScalObject-ukq.73.log	atomic-queue	Counting(4)+R	14	1.0 ± 0.0	0.1292s	true
ScalObject-ukq.73.log	atomic-queue	Counting(2)	20	1.0 ± 0.0	0.7907s	false
ScalObject-ukq.73.log	atomic-queue	Counting(2)+R	20	1.0 ± 0.0	0.2551s	false
ScalObject-ukq.73.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	0.9788s	false
ScalObject-ukq.73.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.3067s	false
ScalObject-ukq.73.log	atomic-queue	Symbolic	14	1.0 ± 0.0	0.0603s	true
ScalObject-ukq.73.log	atomic-queue	Symbolic+R	14	1.0 ± 0.0	0.032s	true
ScalObject-ukq.73.log	atomic-queue	Saturate	14	1.0 ± 0.0	0.0042s	true
ScalObject-ukq.73.log	atomic-queue	Saturate+R	14	1.0 ± 0.0	0.0043s	true
ScalObject-ukq.74.log	atomic-queue	Enumerate+C	18	1.1 ± 0.3	0.2883s	true
ScalObject-ukq.74.log	atomic-queue	Counting(4)	18	1.1 ± 0.3	0.3765s	true
ScalObject-ukq.74.log	atomic-queue	Counting(4)+R	18	1.1 ± 0.3	0.1593s	true
ScalObject-ukq.74.log	atomic-queue	Counting(2)	18	1.1 ± 0.3	0.4864s	true
ScalObject-ukq.74.log	atomic-queue	Counting(2)+R	18	1.1 ± 0.3	0.154s	true
ScalObject-ukq.74.log	atomic-queue	Counting(0)	20	1.1 ± 0.3	1.1748s	false
ScalObject-ukq.74.log	atomic-queue	Counting(0)+R	20	1.1 ± 0.3	0.1958s	false
ScalObject-ukq.74.log	atomic-queue	Symbolic	18	1.1 ± 0.3	0.1396s	true
ScalObject-ukq.74.log	atomic-queue	Symbolic+R	18	1.1 ± 0.3	0.0291s	true
ScalObject-ukq.74.log	atomic-queue	Saturate	18	1.1 ± 0.3	0.004s	true
ScalObject-ukq.74.log	atomic-queue	Saturate+R	18	1.1 ± 0.3	0.0039s	true
ScalObject-ukq.75.log	atomic-queue	Enumerate+C	20	1.2 ± 0.4	0.3858s	true
ScalObject-ukq.75.log	atomic-queue	Counting(4)	20	1.2 ± 0.4	0.5216s	true
ScalObject-ukq.75.log	atomic-queue	Counting(4)+R	20	1.2 ± 0.4	0.1908s	true
ScalObject-ukq.75.log	atomic-queue	Counting(2)	20	1.2 ± 0.4	0.9449s	false
ScalObject-ukq.75.log	atomic-queue	Counting(2)+R	20	1.2 ± 0.4	0.2399s	false
ScalObject-ukq.75.log	atomic-queue	Counting(0)	20	1.2 ± 0.4	1.0542s	false
ScalObject-ukq.75.log	atomic-queue	Counting(0)+R	20	1.2 ± 0.4	0.2648s	false
ScalObject-ukq.75.log	atomic-queue	Symbolic	20	1.2 ± 0.4	0.1948s	true
ScalObject-ukq.75.log	atomic-queue	Symbolic+R	20	1.2 ± 0.4	0.0524s	true
ScalObject-ukq.75.log	atomic-queue	Saturate	20	1.2 ± 0.4	0.0053s	true
ScalObject-ukq.75.log	atomic-queue	Saturate+R	20	1.2 ± 0.4	0.0051s	true
ScalObject-ukq.76.log	atomic-queue	Enumerate+C	20	1.0 ± 0.0	0.3404s	false
ScalObject-ukq.76.log	atomic-queue	Counting(4)	20	1.0 ± 0.0	0.6484s	false
ScalObject-ukq.76.log	atomic-queue	Counting(4)+R	20	1.0 ± 0.0	0.1756s	false
ScalObject-ukq.76.log	atomic-queue	Counting(2)	20	1.0 ± 0.0	0.7627s	false
ScalObject-ukq.76.log	atomic-queue	Counting(2)+R	20	1.0 ± 0.0	0.1744s	false
ScalObject-ukq.76.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.0545s	false
ScalObject-ukq.76.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.2005s	false
ScalObject-ukq.76.log	atomic-queue	Symbolic	20	1.0 ± 0.0	0.1923s	false
ScalObject-ukq.76.log	atomic-queue	Symbolic+R	20	1.0 ± 0.0	0.0406s	false
ScalObject-ukq.76.log	atomic-queue	Saturate	20	1.0 ± 0.0	0.0055s	false
ScalObject-ukq.76.log	atomic-queue	Saturate+R	20	1.0 ± 0.0	0.0041s	false
ScalObject-ukq.77.log	atomic-queue	Enumerate+C	20*	2.3 ± 1.2	10.0124s*	false
ScalObject-ukq.77.log	atomic-queue	Counting(4)	20	2.3 ± 1.2	1.0062s	false
ScalObject-ukq.77.log	atomic-queue	Counting(4)+R	20	2.3 ± 1.2	0.4418s	false
ScalObject-ukq.77.log	atomic-queue	Counting(2)	20	2.3 ± 1.2	1.2451s	false
ScalObject-ukq.77.log	atomic-queue	Counting(2)+R	20	2.3 ± 1.2	0.4504s	false
ScalObject-ukq.77.log	atomic-queue	Counting(0)	20	2.3 ± 1.2	1.5856s	false
ScalObject-ukq.77.log	atomic-queue	Counting(0)+R	20	2.3 ± 1.2	0.5325s	false
ScalObject-ukq.77.log	atomic-queue	Symbolic	20	2.3 ± 1.2	0.6497s	false
ScalObject-ukq.77.log	atomic-queue	Symbolic+R	20	2.3 ± 1.2	0.2547s	false
ScalObject-ukq.77.log	atomic-queue	Saturate	20	2.3 ± 1.2	0.0053s	false
ScalObject-ukq.77.log	atomic-queue	Saturate+R	20	2.3 ± 1.2	0.0056s	false
ScalObject-ukq.78.log	atomic-queue	Enumerate+C	8	1.0 ± 0.0	0.0709s	true
ScalObject-ukq.78.log	atomic-queue	Counting(4)	8	1.0 ± 0.0	0.0708s	true
ScalObject-ukq.78.log	atomic-queue	Counting(4)+R	8	1.0 ± 0.0	0.0701s	true
ScalObject-ukq.78.log	atomic-queue	Counting(2)	14	1.4 ± 0.7	0.2354s	false
ScalObject-ukq.78.log	atomic-queue	Counting(2)+R	14	1.4 ± 0.7	0.1281s	false
ScalObject-ukq.78.log	atomic-queue	Counting(0)	14	1.4 ± 0.7	0.2813s	false
ScalObject-ukq.78.log	atomic-queue	Counting(0)+R	14	1.4 ± 0.7	0.1499s	false
ScalObject-ukq.78.log	atomic-queue	Symbolic	8	1.0 ± 0.0	0.018s	true
ScalObject-ukq.78.log	atomic-queue	Symbolic+R	8	1.0 ± 0.0	0.0173s	true
ScalObject-ukq.78.log	atomic-queue	Saturate	8	1.0 ± 0.0	0.003s	true
ScalObject-ukq.78.log	atomic-queue	Saturate+R	8	1.0 ± 0.0	0.0039s	true
ScalObject-ukq.79.log	atomic-queue	Enumerate+C	20	1.4 ± 0.7	0.3448s	false
ScalObject-ukq.79.log	atomic-queue	Counting(4)	20	1.4 ± 0.7	0.7832s	false
ScalObject-ukq.79.log	atomic-queue	Counting(4)+R	20	1.4 ± 0.7	0.1896s	false
ScalObject-ukq.79.log	atomic-queue	Counting(2)	20	1.4 ± 0.7	0.9227s	false
ScalObject-ukq.79.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.7	0.1971s	false
ScalObject-ukq.79.log	atomic-queue	Counting(0)	20	1.4 ± 0.7	1.2764s	false
ScalObject-ukq.79.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.7	0.2265s	false
ScalObject-ukq.79.log	atomic-queue	Symbolic	20	1.4 ± 0.7	0.3703s	false
ScalObject-ukq.79.log	atomic-queue	Symbolic+R	20	1.4 ± 0.7	0.0588s	false
ScalObject-ukq.79.log	atomic-queue	Saturate	20	1.4 ± 0.7	0.0047s	false
ScalObject-ukq.79.log	atomic-queue	Saturate+R	20	1.4 ± 0.7	0.0051s	false
ScalObject-ukq.80.log	atomic-queue	Enumerate+C	18	1.0 ± 0.0	0.2675s	true
ScalObject-ukq.80.log	atomic-queue	Counting(4)	18	1.0 ± 0.0	0.3676s	true
ScalObject-ukq.80.log	atomic-queue	Counting(4)+R	18	1.0 ± 0.0	0.156s	true
ScalObject-ukq.80.log	atomic-queue	Counting(2)	18	1.0 ± 0.0	0.4443s	true
ScalObject-ukq.80.log	atomic-queue	Counting(2)+R	18	1.0 ± 0.0	0.1541s	true
ScalObject-ukq.80.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.0509s	false
ScalObject-ukq.80.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.2121s	false
ScalObject-ukq.80.log	atomic-queue	Symbolic	18	1.0 ± 0.0	0.2045s	true
ScalObject-ukq.80.log	atomic-queue	Symbolic+R	18	1.0 ± 0.0	0.0217s	true
ScalObject-ukq.80.log	atomic-queue	Saturate	18	1.0 ± 0.0	0.0035s	true
ScalObject-ukq.80.log	atomic-queue	Saturate+R	18	1.0 ± 0.0	0.0035s	true
ScalObject-ukq.81.log	atomic-queue	Enumerate+C	12	1.0 ± 0.0	0.1249s	true
ScalObject-ukq.81.log	atomic-queue	Counting(4)	12	1.0 ± 0.0	0.124s	true
ScalObject-ukq.81.log	atomic-queue	Counting(4)+R	12	1.0 ± 0.0	0.0994s	true
ScalObject-ukq.81.log	atomic-queue	Counting(2)	12	1.0 ± 0.0	0.1576s	true
ScalObject-ukq.81.log	atomic-queue	Counting(2)+R	12	1.0 ± 0.0	0.0968s	true
ScalObject-ukq.81.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.1721s	false
ScalObject-ukq.81.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.185s	false
ScalObject-ukq.81.log	atomic-queue	Symbolic	12	1.0 ± 0.0	0.0438s	true
ScalObject-ukq.81.log	atomic-queue	Symbolic+R	12	1.0 ± 0.0	0.0182s	true
ScalObject-ukq.81.log	atomic-queue	Saturate	12	1.0 ± 0.0	0.0031s	true
ScalObject-ukq.81.log	atomic-queue	Saturate+R	12	1.0 ± 0.0	0.004s	true
ScalObject-ukq.82.log	atomic-queue	Enumerate+C	16	1.1 ± 0.3	0.2295s	true
ScalObject-ukq.82.log	atomic-queue	Counting(4)	16	1.1 ± 0.3	0.2479s	true
ScalObject-ukq.82.log	atomic-queue	Counting(4)+R	16	1.1 ± 0.3	0.1426s	true
ScalObject-ukq.82.log	atomic-queue	Counting(2)	16	1.1 ± 0.3	0.3096s	true
ScalObject-ukq.82.log	atomic-queue	Counting(2)+R	16	1.1 ± 0.3	0.1319s	true
ScalObject-ukq.82.log	atomic-queue	Counting(0)	20	1.1 ± 0.3	1.383s	false
ScalObject-ukq.82.log	atomic-queue	Counting(0)+R	20	1.1 ± 0.3	0.1951s	false
ScalObject-ukq.82.log	atomic-queue	Symbolic	16	1.1 ± 0.3	0.0985s	true
ScalObject-ukq.82.log	atomic-queue	Symbolic+R	16	1.1 ± 0.3	0.0277s	true
ScalObject-ukq.82.log	atomic-queue	Saturate	16	1.1 ± 0.3	0.004s	true
ScalObject-ukq.82.log	atomic-queue	Saturate+R	16	1.1 ± 0.3	0.0043s	true
ScalObject-ukq.83.log	atomic-queue	Enumerate+C	13	1.5 ± 0.5	0.3971s	true
ScalObject-ukq.83.log	atomic-queue	Counting(4)	13	1.5 ± 0.5	0.1568s	true
ScalObject-ukq.83.log	atomic-queue	Counting(4)+R	13	1.5 ± 0.5	0.1174s	true
ScalObject-ukq.83.log	atomic-queue	Counting(2)	13	1.5 ± 0.5	0.1915s	true
ScalObject-ukq.83.log	atomic-queue	Counting(2)+R	13	1.5 ± 0.5	0.1244s	true
ScalObject-ukq.83.log	atomic-queue	Counting(0)	20	1.5 ± 0.5	1.1815s	false
ScalObject-ukq.83.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.5	0.4504s	false
ScalObject-ukq.83.log	atomic-queue	Symbolic	13	1.5 ± 0.5	0.0647s	true
ScalObject-ukq.83.log	atomic-queue	Symbolic+R	13	1.5 ± 0.5	0.0319s	true
ScalObject-ukq.83.log	atomic-queue	Saturate	15	1.5 ± 0.5	0.004s	true
ScalObject-ukq.83.log	atomic-queue	Saturate+R	15	1.5 ± 0.5	0.0046s	true
ScalObject-ukq.84.log	atomic-queue	Enumerate+C	9	1.2 ± 0.4	0.1032s	true
ScalObject-ukq.84.log	atomic-queue	Counting(4)	9	1.2 ± 0.4	0.0741s	true
ScalObject-ukq.84.log	atomic-queue	Counting(4)+R	9	1.2 ± 0.4	0.0717s	true
ScalObject-ukq.84.log	atomic-queue	Counting(2)	9	1.2 ± 0.4	0.0742s	true
ScalObject-ukq.84.log	atomic-queue	Counting(2)+R	9	1.2 ± 0.4	0.0669s	true
ScalObject-ukq.84.log	atomic-queue	Counting(0)	20	1.2 ± 0.4	1.2354s	false
ScalObject-ukq.84.log	atomic-queue	Counting(0)+R	20	1.2 ± 0.4	0.2749s	false
ScalObject-ukq.84.log	atomic-queue	Symbolic	9	1.2 ± 0.4	0.0192s	true
ScalObject-ukq.84.log	atomic-queue	Symbolic+R	9	1.2 ± 0.4	0.0138s	true
ScalObject-ukq.84.log	atomic-queue	Saturate	9	1.2 ± 0.4	0.0031s	true
ScalObject-ukq.84.log	atomic-queue	Saturate+R	9	1.2 ± 0.4	0.0036s	true
ScalObject-ukq.85.log	atomic-queue	Enumerate+C	6	1.0 ± 0.0	0.0495s	true
ScalObject-ukq.85.log	atomic-queue	Counting(4)	6	1.0 ± 0.0	0.0548s	true
ScalObject-ukq.85.log	atomic-queue	Counting(4)+R	6	1.0 ± 0.0	0.0566s	true
ScalObject-ukq.85.log	atomic-queue	Counting(2)	6	1.0 ± 0.0	0.0552s	true
ScalObject-ukq.85.log	atomic-queue	Counting(2)+R	6	1.0 ± 0.0	0.0512s	true
ScalObject-ukq.85.log	atomic-queue	Counting(0)	20	1.5 ± 0.5	1.4412s	false
ScalObject-ukq.85.log	atomic-queue	Counting(0)+R	20	1.5 ± 0.5	0.4654s	false
ScalObject-ukq.85.log	atomic-queue	Symbolic	6	1.0 ± 0.0	0.0118s	true
ScalObject-ukq.85.log	atomic-queue	Symbolic+R	6	1.0 ± 0.0	0.012s	true
ScalObject-ukq.85.log	atomic-queue	Saturate	6	1.0 ± 0.0	0.0035s	true
ScalObject-ukq.85.log	atomic-queue	Saturate+R	6	1.0 ± 0.0	0.0031s	true
ScalObject-ukq.86.log	atomic-queue	Enumerate+C	14	1.0 ± 0.0	0.1565s	true
ScalObject-ukq.86.log	atomic-queue	Counting(4)	14	1.0 ± 0.0	0.1636s	true
ScalObject-ukq.86.log	atomic-queue	Counting(4)+R	14	1.0 ± 0.0	0.1294s	true
ScalObject-ukq.86.log	atomic-queue	Counting(2)	20	1.2 ± 0.4	0.7975s	false
ScalObject-ukq.86.log	atomic-queue	Counting(2)+R	20	1.2 ± 0.4	0.2765s	false
ScalObject-ukq.86.log	atomic-queue	Counting(0)	20	1.2 ± 0.4	0.993s	false
ScalObject-ukq.86.log	atomic-queue	Counting(0)+R	20	1.2 ± 0.4	0.3367s	false
ScalObject-ukq.86.log	atomic-queue	Symbolic	14	1.0 ± 0.0	0.0557s	true
ScalObject-ukq.86.log	atomic-queue	Symbolic+R	14	1.0 ± 0.0	0.0332s	true
ScalObject-ukq.86.log	atomic-queue	Saturate	14	1.0 ± 0.0	0.0046s	true
ScalObject-ukq.86.log	atomic-queue	Saturate+R	14	1.0 ± 0.0	0.0041s	true
ScalObject-ukq.87.log	atomic-queue	Enumerate+C	13	1.5 ± 0.5	0.2133s	true
ScalObject-ukq.87.log	atomic-queue	Counting(4)	13	1.5 ± 0.5	0.1385s	true
ScalObject-ukq.87.log	atomic-queue	Counting(4)+R	13	1.5 ± 0.5	0.1052s	true
ScalObject-ukq.87.log	atomic-queue	Counting(2)	20	1.4 ± 0.5	0.8163s	false
ScalObject-ukq.87.log	atomic-queue	Counting(2)+R	20	1.4 ± 0.5	0.283s	false
ScalObject-ukq.87.log	atomic-queue	Counting(0)	20	1.4 ± 0.5	1.2709s	false
ScalObject-ukq.87.log	atomic-queue	Counting(0)+R	20	1.4 ± 0.5	0.3337s	false
ScalObject-ukq.87.log	atomic-queue	Symbolic	13	1.5 ± 0.5	0.0632s	true
ScalObject-ukq.87.log	atomic-queue	Symbolic+R	13	1.5 ± 0.5	0.0232s	true
ScalObject-ukq.87.log	atomic-queue	Saturate	13	1.5 ± 0.5	0.0046s	true
ScalObject-ukq.87.log	atomic-queue	Saturate+R	13	1.5 ± 0.5	0.0037s	true
ScalObject-ukq.88.log	atomic-queue	Enumerate+C	13	1.5 ± 0.7	0.1699s	false
ScalObject-ukq.88.log	atomic-queue	Counting(4)	13	1.5 ± 0.7	0.1336s	false
ScalObject-ukq.88.log	atomic-queue	Counting(4)+R	13	1.5 ± 0.7	0.1197s	false
ScalObject-ukq.88.log	atomic-queue	Counting(2)	13	1.5 ± 0.7	0.1393s	false
ScalObject-ukq.88.log	atomic-queue	Counting(2)+R	13	1.5 ± 0.7	0.1113s	false
ScalObject-ukq.88.log	atomic-queue	Counting(0)	13	1.5 ± 0.7	0.1652s	false
ScalObject-ukq.88.log	atomic-queue	Counting(0)+R	13	1.5 ± 0.7	0.1234s	false
ScalObject-ukq.88.log	atomic-queue	Symbolic	13	1.5 ± 0.7	0.0589s	false
ScalObject-ukq.88.log	atomic-queue	Symbolic+R	13	1.5 ± 0.7	0.0448s	false
ScalObject-ukq.88.log	atomic-queue	Saturate	13	1.5 ± 0.7	0.0036s	false
ScalObject-ukq.88.log	atomic-queue	Saturate+R	13	1.5 ± 0.7	0.004s	false
ScalObject-ukq.89.log	atomic-queue	Enumerate+C	8	1.0 ± 0.0	0.0728s	true
ScalObject-ukq.89.log	atomic-queue	Counting(4)	8	1.0 ± 0.0	0.076s	true
ScalObject-ukq.89.log	atomic-queue	Counting(4)+R	8	1.0 ± 0.0	0.0744s	true
ScalObject-ukq.89.log	atomic-queue	Counting(2)	8	1.0 ± 0.0	0.0719s	true
ScalObject-ukq.89.log	atomic-queue	Counting(2)+R	8	1.0 ± 0.0	0.0722s	true
ScalObject-ukq.89.log	atomic-queue	Counting(0)	20	1.0 ± 0.0	1.268s	false
ScalObject-ukq.89.log	atomic-queue	Counting(0)+R	20	1.0 ± 0.0	0.3379s	false
ScalObject-ukq.89.log	atomic-queue	Symbolic	8	1.0 ± 0.0	0.0176s	true
ScalObject-ukq.89.log	atomic-queue	Symbolic+R	8	1.0 ± 0.0	0.0169s	true
ScalObject-ukq.89.log	atomic-queue	Saturate	8	1.0 ± 0.0	0.0042s	true
ScalObject-ukq.89.log	atomic-queue	Saturate+R	8	1.0 ± 0.0	0.0035s	true
ScalObject-ukq.90.log	atomic-queue	Enumerate+C	20	1.0 ± 0.0	0.3468s	false
ScalObject-ukq.90.log	atomic-queue	Counting(4)	20	1.0 ± 0.0	0.6638s	false
ScalObject-ukq.90.log	atomic-queue	Counting(4)+R	20	1.0 ± 0.0	0.1656s	false
