# data/reports/report-Feb-26-2015-00h13.txt
Generating reports for data/histories/generated/small/**/*.log
-------------------------------------------------------------------------------
             data/histories/generated/small/**/*.log (timeout 10s)             
-------------------------------------------------------------------------------
history                 | algorithm | r | ste | che | widt | weig | time    | v
ScalObject-bkq.21.log   | Bound(2)  | √ | 20  | 10  | 2.2  | 4.0  | 0.895   | -
ScalObject-bkq.21.log   | Bound(0)  | - | 20  | 10  | 2.2  | 4.3  | 1.9581  | -
ScalObject-bkq.21.log   | Bound(0)  | √ | 20  | 10  | 2.2  | 4.0  | 1.1717  | -
ScalObject-bkq.21.log   | Symbolic  | - | 20  | 10  | 2.2  | 4.3  | 0.8059  | -
ScalObject-bkq.21.log   | Symbolic  | √ | 20  | 10  | 2.2  | 4.0  | 0.5391  | -
ScalObject-bkq.21.log   | Saturate  | - | 20  | 10  | 2.2  | 4.3  | 0.0049  | -
ScalObject-bkq.21.log   | Saturate  | √ | 20  | 10  | 2.2  | 4.0  | 0.0053  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.22.log   | Enumerate | - | 15  | 7   | 1.1  | 3.8  | 0.2321  | √
ScalObject-bkq.22.log   | Bound(4)  | - | 15  | 7   | 1.1  | 3.8  | 0.1872  | √
ScalObject-bkq.22.log   | Bound(4)  | √ | 15  | 7   | 1.1  | 2.2  | 0.1252  | √
ScalObject-bkq.22.log   | Bound(2)  | - | 20  | 10  | 1.3  | 4.8  | 0.807   | -
ScalObject-bkq.22.log   | Bound(2)  | √ | 20  | 10  | 1.3  | 3.1  | 0.4859  | -
ScalObject-bkq.22.log   | Bound(0)  | - | 20  | 10  | 1.3  | 4.8  | 1.4351  | -
ScalObject-bkq.22.log   | Bound(0)  | √ | 20  | 10  | 1.3  | 3.1  | 0.5528  | -
ScalObject-bkq.22.log   | Symbolic  | - | 15  | 7   | 1.1  | 3.8  | 0.0598  | √
ScalObject-bkq.22.log   | Symbolic  | √ | 15  | 7   | 1.1  | 2.2  | 0.0322  | √
ScalObject-bkq.22.log   | Saturate  | - | 15  | 7   | 1.1  | 3.8  | 0.0043  | √
ScalObject-bkq.22.log   | Saturate  | √ | 15  | 7   | 1.1  | 2.2  | 0.0039  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.23.log   | Enumerate | - | 20  | 10  | 2.5  | 5.0  | 10.0084 | -
ScalObject-bkq.23.log   | Bound(4)  | - | 20  | 10  | 2.5  | 5.0  | 0.8443  | -
ScalObject-bkq.23.log   | Bound(4)  | √ | 20  | 10  | 2.5  | 4.1  | 0.6343  | -
ScalObject-bkq.23.log   | Bound(2)  | - | 20  | 10  | 2.5  | 5.0  | 1.283   | -
ScalObject-bkq.23.log   | Bound(2)  | √ | 20  | 10  | 2.5  | 4.1  | 0.7045  | -
ScalObject-bkq.23.log   | Bound(0)  | - | 20  | 10  | 2.5  | 5.0  | 1.2589  | -
ScalObject-bkq.23.log   | Bound(0)  | √ | 20  | 10  | 2.5  | 4.1  | 0.8032  | -
ScalObject-bkq.23.log   | Symbolic  | - | 20  | 10  | 2.5  | 5.0  | 0.542   | -
ScalObject-bkq.23.log   | Symbolic  | √ | 20  | 10  | 2.5  | 4.1  | 0.3476  | -
ScalObject-bkq.23.log   | Saturate  | - | 20  | 10  | 2.5  | 5.0  | 0.0094  | -
ScalObject-bkq.23.log   | Saturate  | √ | 20  | 10  | 2.5  | 4.1  | 0.0071  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.24.log   | Enumerate | - | 17  | 8   | 1.6  | 3.9  | 1.3583  | √
ScalObject-bkq.24.log   | Bound(4)  | - | 17  | 8   | 1.6  | 3.9  | 0.334   | √
ScalObject-bkq.24.log   | Bound(4)  | √ | 17  | 8   | 1.6  | 2.5  | 0.1862  | √
ScalObject-bkq.24.log   | Bound(2)  | - | 20  | 10  | 1.5  | 4.4  | 0.8645  | -
ScalObject-bkq.24.log   | Bound(2)  | √ | 20  | 10  | 1.5  | 2.7  | 0.3191  | -
ScalObject-bkq.24.log   | Bound(0)  | - | 20  | 10  | 1.5  | 4.4  | 1.0936  | -
ScalObject-bkq.24.log   | Bound(0)  | √ | 20  | 10  | 1.5  | 2.7  | 0.3397  | -
ScalObject-bkq.24.log   | Symbolic  | - | 17  | 8   | 1.6  | 3.9  | 0.1747  | √
ScalObject-bkq.24.log   | Symbolic  | √ | 17  | 8   | 1.6  | 2.5  | 0.0644  | √
ScalObject-bkq.24.log   | Saturate  | - | 18  | 9   | 1.6  | 4.1  | 0.0051  | √
ScalObject-bkq.24.log   | Saturate  | √ | 18  | 9   | 1.6  | 2.7  | 0.0049  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.25.log   | Enumerate | - | 16  | 8   | 1.5  | 3.9  | 0.462   | √
ScalObject-bkq.25.log   | Bound(4)  | - | 16  | 8   | 1.5  | 3.9  | 0.3247  | √
ScalObject-bkq.25.log   | Bound(4)  | √ | 16  | 8   | 1.5  | 2.8  | 0.2261  | √
ScalObject-bkq.25.log   | Bound(2)  | - | 20  | 10  | 1.5  | 4.3  | 0.9175  | -
ScalObject-bkq.25.log   | Bound(2)  | √ | 20  | 10  | 1.5  | 2.7  | 0.3197  | -
ScalObject-bkq.25.log   | Bound(0)  | - | 20  | 10  | 1.5  | 4.3  | 1.7894  | -
ScalObject-bkq.25.log   | Bound(0)  | √ | 20  | 10  | 1.5  | 2.7  | 0.3539  | -
ScalObject-bkq.25.log   | Symbolic  | - | 16  | 8   | 1.5  | 3.9  | 0.1715  | √
ScalObject-bkq.25.log   | Symbolic  | √ | 16  | 8   | 1.5  | 2.8  | 0.0953  | √
ScalObject-bkq.25.log   | Saturate  | - | 16  | 8   | 1.5  | 3.9  | 0.0045  | √
ScalObject-bkq.25.log   | Saturate  | √ | 16  | 8   | 1.5  | 2.8  | 0.006   | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.26.log   | Enumerate | - | 14  | 7   | 1.0  | 3.5  | 0.1644  | √
ScalObject-bkq.26.log   | Bound(4)  | - | 14  | 7   | 1.0  | 3.5  | 0.1846  | √
ScalObject-bkq.26.log   | Bound(4)  | √ | 14  | 7   | 1.0  | 2.6  | 0.144   | √
ScalObject-bkq.26.log   | Bound(2)  | - | 20  | 10  | 1.2  | 4.7  | 1.044   | -
ScalObject-bkq.26.log   | Bound(2)  | √ | 20  | 10  | 1.2  | 3.4  | 0.4086  | -
ScalObject-bkq.26.log   | Bound(0)  | - | 20  | 10  | 1.2  | 4.7  | 1.1844  | -
ScalObject-bkq.26.log   | Bound(0)  | √ | 20  | 10  | 1.2  | 3.4  | 0.437   | -
ScalObject-bkq.26.log   | Symbolic  | - | 14  | 7   | 1.0  | 3.5  | 0.0631  | √
ScalObject-bkq.26.log   | Symbolic  | √ | 14  | 7   | 1.0  | 2.6  | 0.0415  | √
ScalObject-bkq.26.log   | Saturate  | - | 14  | 7   | 1.0  | 3.5  | 0.0057  | √
ScalObject-bkq.26.log   | Saturate  | √ | 14  | 7   | 1.0  | 2.6  | 0.0049  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.27.log   | Enumerate | - | 8   | 4   | 1.0  | 2.0  | 0.072   | √
ScalObject-bkq.27.log   | Bound(4)  | - | 8   | 4   | 1.0  | 2.0  | 0.0753  | √
ScalObject-bkq.27.log   | Bound(4)  | √ | 8   | 4   | 1.0  | 2.0  | 0.0755  | √
ScalObject-bkq.27.log   | Bound(2)  | - | 20  | 10  | 1.1  | 3.6  | 0.9318  | -
ScalObject-bkq.27.log   | Bound(2)  | √ | 20  | 10  | 1.1  | 2.1  | 0.2161  | -
ScalObject-bkq.27.log   | Bound(0)  | - | 20  | 10  | 1.1  | 3.6  | 1.0658  | -
ScalObject-bkq.27.log   | Bound(0)  | √ | 20  | 10  | 1.1  | 2.1  | 0.2443  | -
ScalObject-bkq.27.log   | Symbolic  | - | 8   | 4   | 1.0  | 2.0  | 0.0233  | √
ScalObject-bkq.27.log   | Symbolic  | √ | 8   | 4   | 1.0  | 2.0  | 0.0183  | √
ScalObject-bkq.27.log   | Saturate  | - | 8   | 4   | 1.0  | 2.0  | 0.0031  | √
ScalObject-bkq.27.log   | Saturate  | √ | 8   | 4   | 1.0  | 2.0  | 0.0037  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.28.log   | Enumerate | - | 20  | 10  | 2.0  | 4.2  | 0.3803  | -
ScalObject-bkq.28.log   | Bound(4)  | - | 20  | 10  | 2.0  | 4.2  | 0.8422  | -
ScalObject-bkq.28.log   | Bound(4)  | √ | 20  | 10  | 2.0  | 2.7  | 0.3916  | -
ScalObject-bkq.28.log   | Bound(2)  | - | 20  | 10  | 2.0  | 4.2  | 1.1765  | -
ScalObject-bkq.28.log   | Bound(2)  | √ | 20  | 10  | 2.0  | 2.7  | 0.4169  | -
ScalObject-bkq.28.log   | Bound(0)  | - | 20  | 10  | 2.0  | 4.2  | 1.5161  | -
ScalObject-bkq.28.log   | Bound(0)  | √ | 20  | 10  | 2.0  | 2.7  | 0.4814  | -
ScalObject-bkq.28.log   | Symbolic  | - | 20  | 10  | 2.0  | 4.2  | 0.4465  | -
ScalObject-bkq.28.log   | Symbolic  | √ | 20  | 10  | 2.0  | 2.7  | 0.2053  | -
ScalObject-bkq.28.log   | Saturate  | - | 20  | 10  | 2.0  | 4.2  | 0.0049  | -
ScalObject-bkq.28.log   | Saturate  | √ | 20  | 10  | 2.0  | 2.7  | 0.0061  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.29.log   | Enumerate | - | 20  | 10  | 1.0  | 3.6  | 0.3479  | -
ScalObject-bkq.29.log   | Bound(4)  | - | 20  | 10  | 1.0  | 3.6  | 0.6282  | -
ScalObject-bkq.29.log   | Bound(4)  | √ | 20  | 10  | 1.0  | 2.2  | 0.2024  | -
ScalObject-bkq.29.log   | Bound(2)  | - | 20  | 10  | 1.0  | 3.6  | 0.8512  | -
ScalObject-bkq.29.log   | Bound(2)  | √ | 20  | 10  | 1.0  | 2.2  | 0.2303  | -
ScalObject-bkq.29.log   | Bound(0)  | - | 20  | 10  | 1.0  | 3.6  | 1.0167  | -
ScalObject-bkq.29.log   | Bound(0)  | √ | 20  | 10  | 1.0  | 2.2  | 0.3322  | -
ScalObject-bkq.29.log   | Symbolic  | - | 20  | 10  | 1.0  | 3.6  | 0.2992  | -
ScalObject-bkq.29.log   | Symbolic  | √ | 20  | 10  | 1.0  | 2.2  | 0.0579  | -
ScalObject-bkq.29.log   | Saturate  | - | 20  | 10  | 1.0  | 3.6  | 0.0066  | -
ScalObject-bkq.29.log   | Saturate  | √ | 20  | 10  | 1.0  | 2.2  | 0.0056  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.30.log   | Enumerate | - | 6   | 3   | 1.0  | 1.5  | 0.0579  | √
ScalObject-bkq.30.log   | Bound(4)  | - | 6   | 3   | 1.0  | 1.5  | 0.0643  | √
ScalObject-bkq.30.log   | Bound(4)  | √ | 6   | 3   | 1.0  | 1.5  | 0.0579  | √
ScalObject-bkq.30.log   | Bound(2)  | - | 6   | 3   | 1.0  | 1.5  | 0.0604  | √
ScalObject-bkq.30.log   | Bound(2)  | √ | 6   | 3   | 1.0  | 1.5  | 0.0664  | √
ScalObject-bkq.30.log   | Bound(0)  | - | 20  | 10  | 1.6  | 4.5  | 1.2816  | -
ScalObject-bkq.30.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 3.8  | 0.8119  | -
ScalObject-bkq.30.log   | Symbolic  | - | 6   | 3   | 1.0  | 1.5  | 0.0111  | √
ScalObject-bkq.30.log   | Symbolic  | √ | 6   | 3   | 1.0  | 1.5  | 0.0116  | √
ScalObject-bkq.30.log   | Saturate  | - | 6   | 3   | 1.0  | 1.5  | 0.0029  | √
ScalObject-bkq.30.log   | Saturate  | √ | 6   | 3   | 1.0  | 1.5  | 0.0029  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.31.log   | Enumerate | - | 20  | 10  | 1.7  | 4.4  | 0.4397  | -
ScalObject-bkq.31.log   | Bound(4)  | - | 20  | 10  | 1.7  | 4.4  | 0.7892  | -
ScalObject-bkq.31.log   | Bound(4)  | √ | 20  | 10  | 1.7  | 2.5  | 0.275   | -
ScalObject-bkq.31.log   | Bound(2)  | - | 20  | 10  | 1.7  | 4.4  | 0.9585  | -
ScalObject-bkq.31.log   | Bound(2)  | √ | 20  | 10  | 1.7  | 2.5  | 0.282   | -
ScalObject-bkq.31.log   | Bound(0)  | - | 20  | 10  | 1.7  | 4.4  | 1.1792  | -
ScalObject-bkq.31.log   | Bound(0)  | √ | 20  | 10  | 1.7  | 2.5  | 0.2951  | -
ScalObject-bkq.31.log   | Symbolic  | - | 20  | 10  | 1.7  | 4.4  | 0.4796  | -
ScalObject-bkq.31.log   | Symbolic  | √ | 20  | 10  | 1.7  | 2.5  | 0.0985  | -
ScalObject-bkq.31.log   | Saturate  | - | 20  | 10  | 1.7  | 4.4  | 0.0066  | -
ScalObject-bkq.31.log   | Saturate  | √ | 20  | 10  | 1.7  | 2.5  | 0.0047  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.32.log   | Enumerate | - | 20  | 10  | 1.7  | 3.7  | 1.1223  | -
ScalObject-bkq.32.log   | Bound(4)  | - | 20  | 10  | 1.7  | 3.7  | 0.853   | -
ScalObject-bkq.32.log   | Bound(4)  | √ | 20  | 10  | 1.7  | 3.7  | 0.8577  | -
ScalObject-bkq.32.log   | Bound(2)  | - | 20  | 10  | 1.7  | 3.7  | 1.0005  | -
ScalObject-bkq.32.log   | Bound(2)  | √ | 20  | 10  | 1.7  | 3.7  | 1.0255  | -
ScalObject-bkq.32.log   | Bound(0)  | - | 20  | 10  | 1.7  | 3.7  | 1.4856  | -
ScalObject-bkq.32.log   | Bound(0)  | √ | 20  | 10  | 1.7  | 3.7  | 1.4344  | -
ScalObject-bkq.32.log   | Symbolic  | - | 20  | 10  | 1.7  | 3.7  | 0.534   | -
ScalObject-bkq.32.log   | Symbolic  | √ | 20  | 10  | 1.7  | 3.7  | 0.5234  | -
ScalObject-bkq.32.log   | Saturate  | - | 20  | 10  | 1.7  | 3.7  | 0.0063  | -
ScalObject-bkq.32.log   | Saturate  | √ | 20  | 10  | 1.7  | 3.7  | 0.0102  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.33.log   | Enumerate | - | 20  | 10  | 1.7  | 4.2  | 0.9273  | -
ScalObject-bkq.33.log   | Bound(4)  | - | 20  | 10  | 1.7  | 4.2  | 0.841   | -
ScalObject-bkq.33.log   | Bound(4)  | √ | 20  | 10  | 1.7  | 2.7  | 0.3434  | -
ScalObject-bkq.33.log   | Bound(2)  | - | 20  | 10  | 1.7  | 4.2  | 0.9967  | -
ScalObject-bkq.33.log   | Bound(2)  | √ | 20  | 10  | 1.7  | 2.7  | 0.3587  | -
ScalObject-bkq.33.log   | Bound(0)  | - | 20  | 10  | 1.7  | 4.2  | 1.3955  | -
ScalObject-bkq.33.log   | Bound(0)  | √ | 20  | 10  | 1.7  | 2.7  | 0.369   | -
ScalObject-bkq.33.log   | Symbolic  | - | 20  | 10  | 1.7  | 4.2  | 0.4632  | -
ScalObject-bkq.33.log   | Symbolic  | √ | 20  | 10  | 1.7  | 2.7  | 0.1508  | -
ScalObject-bkq.33.log   | Saturate  | - | 20  | 10  | 1.7  | 4.2  | 0.0077  | -
ScalObject-bkq.33.log   | Saturate  | √ | 20  | 10  | 1.7  | 2.7  | 0.0049  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.34.log   | Enumerate | - | 20  | 10  | 1.4  | 4.5  | 0.8942  | √
ScalObject-bkq.34.log   | Bound(4)  | - | 20  | 10  | 1.4  | 4.5  | 0.5657  | √
ScalObject-bkq.34.log   | Bound(4)  | √ | 20  | 10  | 1.4  | 2.5  | 0.2306  | √
ScalObject-bkq.34.log   | Bound(2)  | - | 20  | 10  | 1.4  | 4.5  | 0.7167  | √
ScalObject-bkq.34.log   | Bound(2)  | √ | 20  | 10  | 1.4  | 2.5  | 0.2344  | √
ScalObject-bkq.34.log   | Bound(0)  | - | 20  | 10  | 1.4  | 4.5  | 1.095   | -
ScalObject-bkq.34.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 2.5  | 0.2956  | -
ScalObject-bkq.34.log   | Symbolic  | - | 20  | 10  | 1.4  | 4.5  | 0.3331  | √
ScalObject-bkq.34.log   | Symbolic  | √ | 20  | 10  | 1.4  | 2.5  | 0.0772  | √
ScalObject-bkq.34.log   | Saturate  | - | 20  | 10  | 1.4  | 4.5  | 0.0069  | √
ScalObject-bkq.34.log   | Saturate  | √ | 20  | 10  | 1.4  | 2.5  | 0.0072  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.35.log   | Enumerate | - | 16  | 8   | 1.1  | 3.3  | 0.2447  | √
ScalObject-bkq.35.log   | Bound(4)  | - | 16  | 8   | 1.1  | 3.3  | 0.2558  | √
ScalObject-bkq.35.log   | Bound(4)  | √ | 16  | 8   | 1.1  | 1.4  | 0.1364  | √
ScalObject-bkq.35.log   | Bound(2)  | - | 16  | 8   | 1.1  | 3.3  | 0.3163  | √
ScalObject-bkq.35.log   | Bound(2)  | √ | 16  | 8   | 1.1  | 1.4  | 0.1504  | √
ScalObject-bkq.35.log   | Bound(0)  | - | 20  | 10  | 1.1  | 4.0  | 1.4363  | -
ScalObject-bkq.35.log   | Bound(0)  | √ | 20  | 10  | 1.1  | 1.6  | 0.2082  | -
ScalObject-bkq.35.log   | Symbolic  | - | 16  | 8   | 1.1  | 3.3  | 0.1196  | √
ScalObject-bkq.35.log   | Symbolic  | √ | 16  | 8   | 1.1  | 1.4  | 0.034   | √
ScalObject-bkq.35.log   | Saturate  | - | 16  | 8   | 1.1  | 3.3  | 0.0057  | √
ScalObject-bkq.35.log   | Saturate  | √ | 16  | 8   | 1.1  | 1.4  | 0.0039  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.36.log   | Enumerate | - | 20  | 10  | 1.5  | 4.4  | 0.3441  | -
ScalObject-bkq.36.log   | Bound(4)  | - | 20  | 10  | 1.5  | 4.4  | 0.9341  | -
ScalObject-bkq.36.log   | Bound(4)  | √ | 20  | 10  | 1.5  | 3.7  | 0.428   | -
ScalObject-bkq.36.log   | Bound(2)  | - | 20  | 10  | 1.5  | 4.4  | 1.2228  | -
ScalObject-bkq.36.log   | Bound(2)  | √ | 20  | 10  | 1.5  | 3.7  | 0.5963  | -
ScalObject-bkq.36.log   | Bound(0)  | - | 20  | 10  | 1.5  | 4.4  | 0.966   | -
ScalObject-bkq.36.log   | Bound(0)  | √ | 20  | 10  | 1.5  | 3.7  | 0.5838  | -
ScalObject-bkq.36.log   | Symbolic  | - | 20  | 10  | 1.5  | 4.4  | 0.3434  | -
ScalObject-bkq.36.log   | Symbolic  | √ | 20  | 10  | 1.5  | 3.7  | 0.2091  | -
ScalObject-bkq.36.log   | Saturate  | - | 20  | 10  | 1.5  | 4.4  | 0.0063  | -
ScalObject-bkq.36.log   | Saturate  | √ | 20  | 10  | 1.5  | 3.7  | 0.0062  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.37.log   | Enumerate | - | 10  | 3   | 2.2  | 3.0  | 0.067   | -
ScalObject-bkq.37.log   | Bound(4)  | - | 10  | 3   | 2.2  | 3.0  | 0.0753  | -
ScalObject-bkq.37.log   | Bound(4)  | √ | 10  | 3   | 2.2  | 3.0  | 0.0818  | -
ScalObject-bkq.37.log   | Bound(2)  | - | 10  | 3   | 2.2  | 3.0  | 0.0797  | -
ScalObject-bkq.37.log   | Bound(2)  | √ | 10  | 3   | 2.2  | 3.0  | 0.0805  | -
ScalObject-bkq.37.log   | Bound(0)  | - | 10  | 3   | 2.2  | 3.0  | 0.0856  | -
ScalObject-bkq.37.log   | Bound(0)  | √ | 10  | 3   | 2.2  | 3.0  | 0.0964  | -
ScalObject-bkq.37.log   | Symbolic  | - | 10  | 3   | 2.2  | 3.0  | 0.0251  | -
ScalObject-bkq.37.log   | Symbolic  | √ | 10  | 3   | 2.2  | 3.0  | 0.0205  | -
ScalObject-bkq.37.log   | Saturate  | - | 10  | 3   | 2.2  | 3.0  | 0.0028  | -
ScalObject-bkq.37.log   | Saturate  | √ | 10  | 3   | 2.2  | 3.0  | 0.0028  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.38.log   | Enumerate | - | 16  | 8   | 1.1  | 3.7  | 0.2472  | √
ScalObject-bkq.38.log   | Bound(4)  | - | 16  | 8   | 1.1  | 3.7  | 0.2922  | √
ScalObject-bkq.38.log   | Bound(4)  | √ | 16  | 8   | 1.1  | 1.2  | 0.1449  | √
ScalObject-bkq.38.log   | Bound(2)  | - | 16  | 8   | 1.1  | 3.7  | 0.335   | √
ScalObject-bkq.38.log   | Bound(2)  | √ | 16  | 8   | 1.1  | 1.2  | 0.1442  | √
ScalObject-bkq.38.log   | Bound(0)  | - | 20  | 10  | 1.1  | 4.3  | 1.1032  | -
ScalObject-bkq.38.log   | Bound(0)  | √ | 20  | 10  | 1.1  | 1.2  | 0.1883  | -
ScalObject-bkq.38.log   | Symbolic  | - | 16  | 8   | 1.1  | 3.7  | 0.1418  | √
ScalObject-bkq.38.log   | Symbolic  | √ | 16  | 8   | 1.1  | 1.2  | 0.0287  | √
ScalObject-bkq.38.log   | Saturate  | - | 16  | 8   | 1.1  | 3.7  | 0.0041  | √
ScalObject-bkq.38.log   | Saturate  | √ | 16  | 8   | 1.1  | 1.2  | 0.0043  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.39.log   | Enumerate | - | 20  | 10  | 1.6  | 3.9  | 0.9097  | -
ScalObject-bkq.39.log   | Bound(4)  | - | 20  | 10  | 1.6  | 3.9  | 0.7339  | -
ScalObject-bkq.39.log   | Bound(4)  | √ | 20  | 10  | 1.6  | 2.8  | 0.3626  | -
ScalObject-bkq.39.log   | Bound(2)  | - | 20  | 10  | 1.6  | 3.9  | 0.9752  | -
ScalObject-bkq.39.log   | Bound(2)  | √ | 20  | 10  | 1.6  | 2.8  | 0.37    | -
ScalObject-bkq.39.log   | Bound(0)  | - | 20  | 10  | 1.6  | 3.9  | 1.3676  | -
ScalObject-bkq.39.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 2.8  | 0.5105  | -
ScalObject-bkq.39.log   | Symbolic  | - | 20  | 10  | 1.6  | 3.9  | 0.4297  | -
ScalObject-bkq.39.log   | Symbolic  | √ | 20  | 10  | 1.6  | 2.8  | 0.1696  | -
ScalObject-bkq.39.log   | Saturate  | - | 20  | 10  | 1.6  | 3.9  | 0.0069  | -
ScalObject-bkq.39.log   | Saturate  | √ | 20  | 10  | 1.6  | 2.8  | 0.0048  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.40.log   | Enumerate | - | 10  | 5   | 1.6  | 2.8  | 0.1588  | √
ScalObject-bkq.40.log   | Bound(4)  | - | 10  | 5   | 1.6  | 2.8  | 0.1261  | √
ScalObject-bkq.40.log   | Bound(4)  | √ | 10  | 5   | 1.6  | 2.8  | 0.1244  | √
ScalObject-bkq.40.log   | Bound(2)  | - | 20  | 10  | 1.6  | 4.4  | 0.8055  | √
ScalObject-bkq.40.log   | Bound(2)  | √ | 20  | 10  | 1.6  | 3.5  | 0.3017  | √
ScalObject-bkq.40.log   | Bound(0)  | - | 20  | 10  | 1.6  | 4.4  | 0.9895  | -
ScalObject-bkq.40.log   | Bound(0)  | √ | 20  | 10  | 1.6  | 3.5  | 0.3783  | -
ScalObject-bkq.40.log   | Symbolic  | - | 10  | 5   | 1.6  | 2.8  | 0.0395  | √
ScalObject-bkq.40.log   | Symbolic  | √ | 10  | 5   | 1.6  | 2.8  | 0.0437  | √
ScalObject-bkq.40.log   | Saturate  | - | 10  | 5   | 1.6  | 2.8  | 0.005   | √
ScalObject-bkq.40.log   | Saturate  | √ | 10  | 5   | 1.6  | 2.8  | 0.004   | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.41.log   | Enumerate | - | 20  | 10  | 1.9  | 4.2  | 3.2769  | -
ScalObject-bkq.41.log   | Bound(4)  | - | 20  | 10  | 1.9  | 4.2  | 0.753   | -
ScalObject-bkq.41.log   | Bound(4)  | √ | 20  | 10  | 1.9  | 3.4  | 0.416   | -
ScalObject-bkq.41.log   | Bound(2)  | - | 20  | 10  | 1.9  | 4.2  | 1.0938  | -
ScalObject-bkq.41.log   | Bound(2)  | √ | 20  | 10  | 1.9  | 3.4  | 0.44    | -
ScalObject-bkq.41.log   | Bound(0)  | - | 20  | 10  | 1.9  | 4.2  | 1.4446  | -
ScalObject-bkq.41.log   | Bound(0)  | √ | 20  | 10  | 1.9  | 3.4  | 0.6317  | -
ScalObject-bkq.41.log   | Symbolic  | - | 20  | 10  | 1.9  | 4.2  | 0.4304  | -
ScalObject-bkq.41.log   | Symbolic  | √ | 20  | 10  | 1.9  | 3.4  | 0.2237  | -
ScalObject-bkq.41.log   | Saturate  | - | 20  | 10  | 1.9  | 4.2  | 0.0063  | -
ScalObject-bkq.41.log   | Saturate  | √ | 20  | 10  | 1.9  | 3.4  | 0.0084  | -
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.42.log   | Enumerate | - | 5   | 2   | 1.4  | 1.4  | 0.0719  | √
ScalObject-bkq.42.log   | Bound(4)  | - | 5   | 2   | 1.4  | 1.4  | 0.0436  | √
ScalObject-bkq.42.log   | Bound(4)  | √ | 5   | 2   | 1.4  | 1.4  | 0.0367  | √
ScalObject-bkq.42.log   | Bound(2)  | - | 5   | 2   | 1.4  | 1.4  | 0.0351  | √
ScalObject-bkq.42.log   | Bound(2)  | √ | 5   | 2   | 1.4  | 1.4  | 0.0329  | √
ScalObject-bkq.42.log   | Bound(0)  | - | 20  | 10  | 1.4  | 3.9  | 1.1592  | -
ScalObject-bkq.42.log   | Bound(0)  | √ | 20  | 10  | 1.4  | 2.9  | 0.4207  | -
ScalObject-bkq.42.log   | Symbolic  | - | 5   | 2   | 1.4  | 1.4  | 0.0094  | √
ScalObject-bkq.42.log   | Symbolic  | √ | 5   | 2   | 1.4  | 1.4  | 0.0111  | √
ScalObject-bkq.42.log   | Saturate  | - | 5   | 2   | 1.4  | 1.4  | 0.0031  | √
ScalObject-bkq.42.log   | Saturate  | √ | 5   | 2   | 1.4  | 1.4  | 0.0027  | √
------------------------+-----------+---+-----+-----+------+------+---------+--
ScalObject-bkq.43.log   | Enumerate | - | 11  | 5   | 1.4  | 2.6  | 0.1978  | √
ScalObject-bkq.43.log   | Bound(4)  | - | 11  | 5   | 1.4  | 2.6  | 0.1206  | √
ScalObject-bkq.43.log   | Bound(4)  | √ | 11  | 5   | 1.4  | 2.4  | 0.1077  | √
ScalObject-bkq.43.log   | Bound(2)  | - | 20  | 10  | 1.7  | 4.2  | 0.7583  | √
ScalObject-bkq.43.log   | Bound(2)  | √ | 20  | 10  | 1.7  | 3.3  | 0.345   | √
ScalObject-bkq.43.log   | Bound(0)  | - | 20  | 10  | 1.7  | 4.2  | 1.2174  | -
ScalObject-bkq.43.log   | Bound(0)  | √ | 20  | 10  | 1.7  | 3.3  | 0.3909  | -
ScalObject-bkq.43.log   | Symbolic  | - | 11  | 5   | 1.4  | 2.6  | 0.0413  | √
ScalObject-bkq.43.log   | Symbolic  | √ | 11  | 5   | 1.4  | 2.4  | 0.0377  | √
ScalObject-bkq.43.log   | Saturate  | - | 11  | 5   | 1.4  | 2.6  | 0.0041  | √
